REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/08/01 03:25:00,7419.09,190.92,TRADE
NSW1,2024/08/01 03:30:00,7399.68,156.50,TRADE
NSW1,2024/08/01 03:35:00,7390.43,151.64,TRADE
NSW1,2024/08/01 03:40:00,7399.94,173.22,TRADE
NSW1,2024/08/01 03:45:00,7409.07,173.16,TRADE
NSW1,2024/08/01 03:50:00,7373.57,173.20,TRADE
NSW1,2024/08/01 03:55:00,7382.7,174.49,TRADE
NSW1,2024/08/01 04:00:00,7391.83,197.14,TRADE
NSW1,2024/08/01 04:05:00,7386.91,164.37,TRADE
NSW1,2024/08/01 04:10:00,7657.56,192.79,TRADE
NSW1,2024/08/01 04:15:00,7591.67,194.10,TRADE
NSW1,2024/08/01 04:20:00,7616.23,207.31,TRADE
NSW1,2024/08/01 04:25:00,7609.61,198.10,TRADE
NSW1,2024/08/01 04:30:00,7585.62,234.03,TRADE
NSW1,2024/08/01 04:35:00,7591.1,184.97,TRADE
NSW1,2024/08/01 04:40:00,7591.9,187.76,TRADE
NSW1,2024/08/01 04:45:00,7593.19,189.24,TRADE
NSW1,2024/08/01 04:50:00,7615.46,188.68,TRADE
NSW1,2024/08/01 04:55:00,7670.87,196.22,TRADE
NSW1,2024/08/01 05:00:00,7692.42,261.66,TRADE
NSW1,2024/08/01 05:05:00,7737.88,184.94,TRADE
NSW1,2024/08/01 05:10:00,7893.95,225.60,TRADE
NSW1,2024/08/01 05:15:00,7964.06,258.66,TRADE
NSW1,2024/08/01 05:20:00,8056.41,265.65,TRADE
NSW1,2024/08/01 05:25:00,8083.14,258.66,TRADE
NSW1,2024/08/01 05:30:00,8165.1,276.79,TRADE
NSW1,2024/08/01 05:35:00,8228.03,190.20,TRADE
NSW1,2024/08/01 05:40:00,8356.66,196.70,TRADE
NSW1,2024/08/01 05:45:00,8420.87,189.93,TRADE
NSW1,2024/08/01 05:50:00,8543.87,233.98,TRADE
NSW1,2024/08/01 05:55:00,8683.52,237.94,TRADE
NSW1,2024/08/01 06:00:00,8752.29,299.99,TRADE
NSW1,2024/08/01 06:05:00,8867.98,84.93,TRADE
NSW1,2024/08/01 06:10:00,9195.53,136.42,TRADE
NSW1,2024/08/01 06:15:00,9348.99,225.50,TRADE
NSW1,2024/08/01 06:20:00,9452.44,276.86,TRADE
NSW1,2024/08/01 06:25:00,9552.34,299.58,TRADE
NSW1,2024/08/01 06:30:00,9637.27,274.54,TRADE
NSW1,2024/08/01 06:35:00,9780.4,143.78,TRADE
NSW1,2024/08/01 06:40:00,9942.85,128.77,TRADE
NSW1,2024/08/01 06:45:00,9957.69,135,TRADE
NSW1,2024/08/01 06:50:00,10127.03,275.41,TRADE
NSW1,2024/08/01 06:55:00,10287.83,305.36,TRADE
NSW1,2024/08/01 07:00:00,10406.81,299.99,TRADE
NSW1,2024/08/01 07:05:00,10523.56,341.45,TRADE
NSW1,2024/08/01 07:10:00,10621.16,299.49,TRADE
NSW1,2024/08/01 07:15:00,10658.3,287.94,TRADE
NSW1,2024/08/01 07:20:00,10516.66,272.74,TRADE
NSW1,2024/08/01 07:25:00,10505.86,211.15,TRADE
NSW1,2024/08/01 07:30:00,10514.5,147.65,TRADE
NSW1,2024/08/01 07:35:00,10475.1,190,TRADE
NSW1,2024/08/01 07:40:00,10526.96,170.43,TRADE
NSW1,2024/08/01 07:45:00,10664.92,299.99,TRADE
NSW1,2024/08/01 07:50:00,10633.68,272.37,TRADE
NSW1,2024/08/01 07:55:00,10683.96,253.76,TRADE
NSW1,2024/08/01 08:00:00,10642,150.31,TRADE
NSW1,2024/08/01 08:05:00,10635.68,196.70,TRADE
NSW1,2024/08/01 08:10:00,10490.66,166.92,TRADE
NSW1,2024/08/01 08:15:00,10435.61,182.01,TRADE
NSW1,2024/08/01 08:20:00,10335.55,152.77,TRADE
NSW1,2024/08/01 08:25:00,10180.05,114.45,TRADE
NSW1,2024/08/01 08:30:00,10113.45,131.16,TRADE
NSW1,2024/08/01 08:35:00,9986.88,41.02,TRADE
NSW1,2024/08/01 08:40:00,9910.93,52.09,TRADE
NSW1,2024/08/01 08:45:00,9730.21,-11.99,TRADE
NSW1,2024/08/01 08:50:00,9688.31,45,TRADE
NSW1,2024/08/01 08:55:00,9531.15,45,TRADE
NSW1,2024/08/01 09:00:00,9472.81,76.72,TRADE
NSW1,2024/08/01 09:05:00,9310.74,76.72,TRADE
NSW1,2024/08/01 09:10:00,9287.38,61.55,TRADE
NSW1,2024/08/01 09:15:00,9161.83,76.72,TRADE
NSW1,2024/08/01 09:20:00,9075.14,76.71,TRADE
NSW1,2024/08/01 09:25:00,8955.45,76,TRADE
NSW1,2024/08/01 09:30:00,8887.42,60.44,TRADE
NSW1,2024/08/01 09:35:00,8828.18,76.72,TRADE
NSW1,2024/08/01 09:40:00,8706.44,63.78,TRADE
NSW1,2024/08/01 09:45:00,8605.89,76,TRADE
NSW1,2024/08/01 09:50:00,8587.36,138.48,TRADE
NSW1,2024/08/01 09:55:00,8467.32,76.72,TRADE
NSW1,2024/08/01 10:00:00,8420.64,77.72,TRADE
NSW1,2024/08/01 10:05:00,8313.53,76.72,TRADE
NSW1,2024/08/01 10:10:00,8168,56.98,TRADE
NSW1,2024/08/01 10:15:00,8142.35,104.96,TRADE
NSW1,2024/08/01 10:20:00,8044.86,81.79,TRADE
NSW1,2024/08/01 10:25:00,7974.18,76.72,TRADE
NSW1,2024/08/01 10:30:00,7874.28,75.52,TRADE
NSW1,2024/08/01 10:35:00,7907.67,83.31,TRADE
NSW1,2024/08/01 10:40:00,7958.41,128.92,TRADE
NSW1,2024/08/01 10:45:00,7884.57,109.26,TRADE
NSW1,2024/08/01 10:50:00,7824.02,105.74,TRADE
NSW1,2024/08/01 10:55:00,7791.14,105.74,TRADE
NSW1,2024/08/01 11:00:00,7729.71,45,TRADE
NSW1,2024/08/01 11:05:00,7746.65,105.74,TRADE
NSW1,2024/08/01 11:10:00,7838.68,105.74,TRADE
NSW1,2024/08/01 11:15:00,7878.54,105.74,TRADE
NSW1,2024/08/01 11:20:00,7806.77,104.96,TRADE
NSW1,2024/08/01 11:25:00,7823.94,105.74,TRADE
NSW1,2024/08/01 11:30:00,7855.54,105.74,TRADE
NSW1,2024/08/01 11:35:00,7901.78,104.96,TRADE
NSW1,2024/08/01 11:40:00,7854.68,105.74,TRADE
NSW1,2024/08/01 11:45:00,7900.11,105.74,TRADE
NSW1,2024/08/01 11:50:00,7856.3,105.74,TRADE
NSW1,2024/08/01 11:55:00,7800.4,104.96,TRADE
NSW1,2024/08/01 12:00:00,7626.56,76,TRADE
NSW1,2024/08/01 12:05:00,7610.06,76,TRADE
NSW1,2024/08/01 12:10:00,7622.96,76.72,TRADE
NSW1,2024/08/01 12:15:00,7582.88,76.72,TRADE
NSW1,2024/08/01 12:20:00,7582.24,76.72,TRADE
NSW1,2024/08/01 12:25:00,7620.98,76,TRADE
NSW1,2024/08/01 12:30:00,7604.04,76.72,TRADE
NSW1,2024/08/01 12:35:00,7605.53,77.22,TRADE
NSW1,2024/08/01 12:40:00,7648.32,76.72,TRADE
NSW1,2024/08/01 12:45:00,7665.24,76.72,TRADE
NSW1,2024/08/01 12:50:00,7646.12,76.72,TRADE
NSW1,2024/08/01 12:55:00,7611.08,59.49,TRADE
NSW1,2024/08/01 13:00:00,7603.48,77.22,TRADE
NSW1,2024/08/01 13:05:00,7631.11,76.72,TRADE
NSW1,2024/08/01 13:10:00,7645.43,104.10,TRADE
NSW1,2024/08/01 13:15:00,7676.92,103.53,TRADE
NSW1,2024/08/01 13:20:00,7799.98,104.96,TRADE
NSW1,2024/08/01 13:25:00,7841,108.12,TRADE
NSW1,2024/08/01 13:30:00,7907.57,105.74,TRADE
NSW1,2024/08/01 13:35:00,7965.75,105.74,TRADE
NSW1,2024/08/01 13:40:00,7963.83,105.74,TRADE
NSW1,2024/08/01 13:45:00,7962.46,145.68,TRADE
NSW1,2024/08/01 13:50:00,8004.24,105.74,TRADE
NSW1,2024/08/01 13:55:00,7968.39,105.74,TRADE
NSW1,2024/08/01 14:00:00,7946.34,105.74,TRADE
NSW1,2024/08/01 14:05:00,7992.97,112.73,TRADE
NSW1,2024/08/01 14:10:00,8045.82,105.74,TRADE
NSW1,2024/08/01 14:15:00,7981.33,105.74,TRADE
NSW1,2024/08/01 14:20:00,8028.56,105.74,TRADE
NSW1,2024/08/01 14:25:00,7971.51,105.74,TRADE
NSW1,2024/08/01 14:30:00,8000.6,105.74,TRADE
NSW1,2024/08/01 14:35:00,8066.03,76.72,TRADE
NSW1,2024/08/01 14:40:00,8050.84,43.58,TRADE
NSW1,2024/08/01 14:45:00,8109.4,79.22,TRADE
NSW1,2024/08/01 14:50:00,8205,76.72,TRADE
NSW1,2024/08/01 14:55:00,8121.09,45,TRADE
NSW1,2024/08/01 15:00:00,8194.53,76.72,TRADE
NSW1,2024/08/01 15:05:00,8256.33,56.98,TRADE
NSW1,2024/08/01 15:10:00,8346.36,56.98,TRADE
NSW1,2024/08/01 15:15:00,8467.03,56.98,TRADE
NSW1,2024/08/01 15:20:00,8527.43,85.02,TRADE
NSW1,2024/08/01 15:25:00,8679.22,85.02,TRADE
NSW1,2024/08/01 15:30:00,8755.74,85.02,TRADE
NSW1,2024/08/01 15:35:00,8876.94,51.45,TRADE
NSW1,2024/08/01 15:40:00,9005.84,56.98,TRADE
NSW1,2024/08/01 15:45:00,9105.59,76,TRADE
NSW1,2024/08/01 15:50:00,9149.12,80.51,TRADE
NSW1,2024/08/01 15:55:00,9317.93,87.34,TRADE
NSW1,2024/08/01 16:00:00,9293.38,99.77,TRADE
NSW1,2024/08/01 16:05:00,9432.97,85.02,TRADE
NSW1,2024/08/01 16:10:00,9411.51,82.13,TRADE
NSW1,2024/08/01 16:15:00,9487.78,85.02,TRADE
NSW1,2024/08/01 16:20:00,9554.45,90.91,TRADE
NSW1,2024/08/01 16:25:00,9617.94,115.02,TRADE
NSW1,2024/08/01 16:30:00,9769.36,145.69,TRADE
NSW1,2024/08/01 16:35:00,9904.84,133.17,TRADE
NSW1,2024/08/01 16:40:00,9978.97,145.70,TRADE
NSW1,2024/08/01 16:45:00,10158.66,249.04,TRADE
NSW1,2024/08/01 16:50:00,10199.15,296.79,TRADE
NSW1,2024/08/01 16:55:00,10379.27,299.99,TRADE
NSW1,2024/08/01 17:00:00,10457.31,299.99,TRADE
NSW1,2024/08/01 17:05:00,10598,293.82,TRADE
NSW1,2024/08/01 17:10:00,10656.09,299.99,TRADE
NSW1,2024/08/01 17:15:00,10718.53,299.99,TRADE
NSW1,2024/08/01 17:20:00,10859.51,299.99,TRADE
NSW1,2024/08/01 17:25:00,10969.95,299.99,TRADE
NSW1,2024/08/01 17:30:00,11163.14,299.99,TRADE
NSW1,2024/08/01 17:35:00,11254.73,159.38,TRADE
NSW1,2024/08/01 17:40:00,11429.53,234.33,TRADE
NSW1,2024/08/01 17:45:00,11564.26,296.26,TRADE
NSW1,2024/08/01 17:50:00,11663.87,300.79,TRADE
NSW1,2024/08/01 17:55:00,11684.45,399.23,TRADE
NSW1,2024/08/01 18:00:00,11774.09,549.91,TRADE
NSW1,2024/08/01 18:05:00,11686.7,331.92,TRADE
NSW1,2024/08/01 18:10:00,11685.6,293.53,TRADE
NSW1,2024/08/01 18:15:00,11694.43,240.91,TRADE
NSW1,2024/08/01 18:20:00,11811.35,192.73,TRADE
NSW1,2024/08/01 18:25:00,11773.24,244.29,TRADE
NSW1,2024/08/01 18:30:00,11685.68,231.30,TRADE
NSW1,2024/08/01 18:35:00,11818.15,237.81,TRADE
NSW1,2024/08/01 18:40:00,11763.67,237.71,TRADE
NSW1,2024/08/01 18:45:00,11812.94,237.48,TRADE
NSW1,2024/08/01 18:50:00,11771.24,299.98,TRADE
NSW1,2024/08/01 18:55:00,11684.18,277.58,TRADE
NSW1,2024/08/01 19:00:00,11631.85,276.65,TRADE
NSW1,2024/08/01 19:05:00,11569.77,278.81,TRADE
NSW1,2024/08/01 19:10:00,11564.18,296.66,TRADE
NSW1,2024/08/01 19:15:00,11508.38,282.72,TRADE
NSW1,2024/08/01 19:20:00,11521.62,265.52,TRADE
NSW1,2024/08/01 19:25:00,11485.74,257.15,TRADE
NSW1,2024/08/01 19:30:00,11430.25,247.50,TRADE
NSW1,2024/08/01 19:35:00,11370.13,251.55,TRADE
NSW1,2024/08/01 19:40:00,11343.63,255.79,TRADE
NSW1,2024/08/01 19:45:00,11333.87,221.12,TRADE
NSW1,2024/08/01 19:50:00,11278.32,221.21,TRADE
NSW1,2024/08/01 19:55:00,11282.06,196.70,TRADE
NSW1,2024/08/01 20:00:00,11222.15,190.27,TRADE
NSW1,2024/08/01 20:05:00,11232.79,196.59,TRADE
NSW1,2024/08/01 20:10:00,11219.83,201.29,TRADE
NSW1,2024/08/01 20:15:00,11214.67,185.97,TRADE
NSW1,2024/08/01 20:20:00,11143.49,184.10,TRADE
NSW1,2024/08/01 20:25:00,11122.58,182.72,TRADE
NSW1,2024/08/01 20:30:00,11137.06,188.57,TRADE
NSW1,2024/08/01 20:35:00,11066.34,196.70,TRADE
NSW1,2024/08/01 20:40:00,11009.21,196.70,TRADE
NSW1,2024/08/01 20:45:00,10973.56,169.85,TRADE
NSW1,2024/08/01 20:50:00,10876.79,174,TRADE
NSW1,2024/08/01 20:55:00,10873.46,175.32,TRADE
NSW1,2024/08/01 21:00:00,10744.98,145.69,TRADE
NSW1,2024/08/01 21:05:00,10741.27,225.95,TRADE
NSW1,2024/08/01 21:10:00,10638.03,253.80,TRADE
NSW1,2024/08/01 21:15:00,10505.08,224.04,TRADE
NSW1,2024/08/01 21:20:00,10462.72,239.98,TRADE
NSW1,2024/08/01 21:25:00,10442.48,215.38,TRADE
NSW1,2024/08/01 21:30:00,10324.18,153.61,TRADE
NSW1,2024/08/01 21:35:00,10303.66,201.22,TRADE
NSW1,2024/08/01 21:40:00,10236.08,181.09,TRADE
NSW1,2024/08/01 21:45:00,10149.67,145.70,TRADE
NSW1,2024/08/01 21:50:00,10010.2,145.70,TRADE
NSW1,2024/08/01 21:55:00,9986.75,124.69,TRADE
NSW1,2024/08/01 22:00:00,9835.89,108.49,TRADE
NSW1,2024/08/01 22:05:00,9783.69,162.97,TRADE
NSW1,2024/08/01 22:10:00,9857.7,234.51,TRADE
NSW1,2024/08/01 22:15:00,9784.98,274.59,TRADE
NSW1,2024/08/01 22:20:00,9744.15,220.31,TRADE
NSW1,2024/08/01 22:25:00,9690.93,173.08,TRADE
NSW1,2024/08/01 22:30:00,9600.55,170.48,TRADE
NSW1,2024/08/01 22:35:00,9569.21,145.70,TRADE
NSW1,2024/08/01 22:40:00,9544.21,175.32,TRADE
NSW1,2024/08/01 22:45:00,9443.06,196.70,TRADE
NSW1,2024/08/01 22:50:00,9388.09,223.25,TRADE
NSW1,2024/08/01 22:55:00,9284.47,145.69,TRADE
NSW1,2024/08/01 23:00:00,9206.96,110.76,TRADE
NSW1,2024/08/01 23:05:00,9183.08,115.02,TRADE
NSW1,2024/08/01 23:10:00,9097.99,145.69,TRADE
NSW1,2024/08/01 23:15:00,9085.4,148.52,TRADE
NSW1,2024/08/01 23:20:00,8992.37,145.69,TRADE
NSW1,2024/08/01 23:25:00,9015.9,145.69,TRADE
NSW1,2024/08/01 23:30:00,8978.31,146.95,TRADE
NSW1,2024/08/01 23:35:00,8983.95,184.74,TRADE
NSW1,2024/08/01 23:40:00,8920.67,145.69,TRADE
NSW1,2024/08/01 23:45:00,8871.32,145.69,TRADE
NSW1,2024/08/01 23:50:00,8799.03,145.69,TRADE
NSW1,2024/08/01 23:55:00,8856.67,115.02,TRADE
NSW1,2024/08/02 00:00:00,8774.74,110.35,TRADE
NSW1,2024/08/02 00:05:00,8738.95,113.24,TRADE
NSW1,2024/08/02 00:10:00,8682.01,145.68,TRADE
NSW1,2024/08/02 00:15:00,8677.11,145.69,TRADE
NSW1,2024/08/02 00:20:00,8599.49,115.01,TRADE
NSW1,2024/08/02 00:25:00,8591.3,114.41,TRADE
NSW1,2024/08/02 00:30:00,8503.38,110.97,TRADE
NSW1,2024/08/02 00:35:00,8491.26,114.50,TRADE
NSW1,2024/08/02 00:40:00,8490.83,115.01,TRADE
NSW1,2024/08/02 00:45:00,8421.55,115.01,TRADE
NSW1,2024/08/02 00:50:00,8380.41,145.69,TRADE
NSW1,2024/08/02 00:55:00,8344.47,111.97,TRADE
NSW1,2024/08/02 01:00:00,8334.28,115.01,TRADE
NSW1,2024/08/02 01:05:00,8304.92,115.01,TRADE
NSW1,2024/08/02 01:10:00,8281.25,145.68,TRADE
NSW1,2024/08/02 01:15:00,8288.27,142.63,TRADE
NSW1,2024/08/02 01:20:00,8252.34,145.68,TRADE
NSW1,2024/08/02 01:25:00,8218.16,115.01,TRADE
NSW1,2024/08/02 01:30:00,8152.53,115.01,TRADE
NSW1,2024/08/02 01:35:00,8067.38,115.01,TRADE
NSW1,2024/08/02 01:40:00,8091.48,115.01,TRADE
NSW1,2024/08/02 01:45:00,8025.98,115.01,TRADE
NSW1,2024/08/02 01:50:00,7964.12,107.96,TRADE
NSW1,2024/08/02 01:55:00,7952.67,109.90,TRADE
NSW1,2024/08/02 02:00:00,7884.36,105.74,TRADE
NSW1,2024/08/02 02:05:00,7882.46,115.01,TRADE
NSW1,2024/08/02 02:10:00,7865.43,145.68,TRADE
NSW1,2024/08/02 02:15:00,7898.84,145.68,TRADE
NSW1,2024/08/02 02:20:00,7807.59,115.01,TRADE
NSW1,2024/08/02 02:25:00,7771.8,115.01,TRADE
NSW1,2024/08/02 02:30:00,7741.32,115.01,TRADE
NSW1,2024/08/02 02:35:00,7685.41,115.01,TRADE
NSW1,2024/08/02 02:40:00,7718.13,115.01,TRADE
NSW1,2024/08/02 02:45:00,7691.43,105.74,TRADE
NSW1,2024/08/02 02:50:00,7651.47,105.74,TRADE
NSW1,2024/08/02 02:55:00,7617.37,105.74,TRADE
NSW1,2024/08/02 03:00:00,7590.33,105.74,TRADE
NSW1,2024/08/02 03:05:00,7599.15,105.74,TRADE
NSW1,2024/08/02 03:10:00,7597.41,105.74,TRADE
NSW1,2024/08/02 03:15:00,7606.7,115.01,TRADE
NSW1,2024/08/02 03:20:00,7540.65,115.01,TRADE
NSW1,2024/08/02 03:25:00,7530.19,115.01,TRADE
NSW1,2024/08/02 03:30:00,7488.22,115.01,TRADE
NSW1,2024/08/02 03:35:00,7500.87,115.01,TRADE
NSW1,2024/08/02 03:40:00,7551.01,115.01,TRADE
NSW1,2024/08/02 03:45:00,7531.53,115.01,TRADE
NSW1,2024/08/02 03:50:00,7526.14,145.68,TRADE
NSW1,2024/08/02 03:55:00,7522.55,115.01,TRADE
NSW1,2024/08/02 04:00:00,7513.13,115.01,TRADE
NSW1,2024/08/02 04:05:00,7496.93,103.63,TRADE
NSW1,2024/08/02 04:10:00,7660.19,107.49,TRADE
NSW1,2024/08/02 04:15:00,7656.75,108.12,TRADE
NSW1,2024/08/02 04:20:00,7661.74,115.01,TRADE
NSW1,2024/08/02 04:25:00,7653.24,107.90,TRADE
NSW1,2024/08/02 04:30:00,7614.32,106.52,TRADE
NSW1,2024/08/02 04:35:00,7610.61,105.79,TRADE
NSW1,2024/08/02 04:40:00,7696.54,106.98,TRADE
NSW1,2024/08/02 04:45:00,7684.36,106.27,TRADE
NSW1,2024/08/02 04:50:00,7674.57,106.18,TRADE
NSW1,2024/08/02 04:55:00,7723.74,106.65,TRADE
NSW1,2024/08/02 05:00:00,7761.03,107.97,TRADE
NSW1,2024/08/02 05:05:00,7819.59,107.14,TRADE
NSW1,2024/08/02 05:10:00,7875.5,105.74,TRADE
NSW1,2024/08/02 05:15:00,7937.8,141.70,TRADE
NSW1,2024/08/02 05:20:00,8032.75,145.68,TRADE
NSW1,2024/08/02 05:25:00,8068.89,145.69,TRADE
NSW1,2024/08/02 05:30:00,8180.28,155.36,TRADE
NSW1,2024/08/02 05:35:00,8271.73,145.69,TRADE
NSW1,2024/08/02 05:40:00,8404.25,216.15,TRADE
NSW1,2024/08/02 05:45:00,8466.39,216.17,TRADE
NSW1,2024/08/02 05:50:00,8514.86,146.39,TRADE
NSW1,2024/08/02 05:55:00,8602.55,146.37,TRADE
NSW1,2024/08/02 06:00:00,8675.72,151.90,TRADE
NSW1,2024/08/02 06:05:00,8772.01,145.69,TRADE
NSW1,2024/08/02 06:10:00,8995.65,218.81,TRADE
NSW1,2024/08/02 06:15:00,9102.13,248.88,TRADE
NSW1,2024/08/02 06:20:00,9250.36,299.99,TRADE
NSW1,2024/08/02 06:25:00,9354.48,293.09,TRADE
NSW1,2024/08/02 06:30:00,9485.39,299.99,TRADE
NSW1,2024/08/02 06:35:00,9623.4,167.59,TRADE
NSW1,2024/08/02 06:40:00,9764.74,214.80,TRADE
NSW1,2024/08/02 06:45:00,9937.65,285.44,TRADE
NSW1,2024/08/02 06:50:00,10000.44,276.05,TRADE
NSW1,2024/08/02 06:55:00,10138.4,299.99,TRADE
NSW1,2024/08/02 07:00:00,10219.5,299.99,TRADE
NSW1,2024/08/02 07:05:00,10351.37,299.99,TRADE
NSW1,2024/08/02 07:10:00,10408.19,299.98,TRADE
NSW1,2024/08/02 07:15:00,10486.12,299.99,TRADE
NSW1,2024/08/02 07:20:00,10543.28,299.99,TRADE
NSW1,2024/08/02 07:25:00,10611.75,299.98,TRADE
NSW1,2024/08/02 07:30:00,10558.94,288.21,TRADE
NSW1,2024/08/02 07:35:00,10579.81,273.20,TRADE
NSW1,2024/08/02 07:40:00,10601.94,196.70,TRADE
NSW1,2024/08/02 07:45:00,10565.33,145.69,TRADE
NSW1,2024/08/02 07:50:00,10516.06,129.08,TRADE
NSW1,2024/08/02 07:55:00,10469.86,120.17,TRADE
NSW1,2024/08/02 08:00:00,10356.29,89,TRADE
NSW1,2024/08/02 08:05:00,10327.25,103,TRADE
NSW1,2024/08/02 08:10:00,10247.83,105.72,TRADE
NSW1,2024/08/02 08:15:00,10159.22,86.07,TRADE
NSW1,2024/08/02 08:20:00,10070.66,85.02,TRADE
NSW1,2024/08/02 08:25:00,9990.46,56.98,TRADE
NSW1,2024/08/02 08:30:00,9849.22,63.91,TRADE
NSW1,2024/08/02 08:35:00,9725.19,83.25,TRADE
NSW1,2024/08/02 08:40:00,9660.68,83.84,TRADE
NSW1,2024/08/02 08:45:00,9458.23,84.69,TRADE
NSW1,2024/08/02 08:50:00,9326.01,79.81,TRADE
NSW1,2024/08/02 08:55:00,9212.8,76.72,TRADE
NSW1,2024/08/02 09:00:00,9073.47,78.03,TRADE
NSW1,2024/08/02 09:05:00,8963.28,85.02,TRADE
NSW1,2024/08/02 09:10:00,8888.22,87.89,TRADE
NSW1,2024/08/02 09:15:00,8725.36,76.97,TRADE
NSW1,2024/08/02 09:20:00,8632.12,85.02,TRADE
NSW1,2024/08/02 09:25:00,8476.6,76.72,TRADE
NSW1,2024/08/02 09:30:00,8343.98,76.72,TRADE
NSW1,2024/08/02 09:35:00,8286.05,78.59,TRADE
NSW1,2024/08/02 09:40:00,8172.78,103,TRADE
NSW1,2024/08/02 09:45:00,7964.98,75.57,TRADE
NSW1,2024/08/02 09:50:00,7892.76,78.88,TRADE
NSW1,2024/08/02 09:55:00,7727,82.21,TRADE
NSW1,2024/08/02 10:00:00,7708.44,76.72,TRADE
NSW1,2024/08/02 10:05:00,7631.43,103.43,TRADE
NSW1,2024/08/02 10:10:00,7582.38,110.86,TRADE
NSW1,2024/08/02 10:15:00,7462.5,94.29,TRADE
NSW1,2024/08/02 10:20:00,7344.82,83.25,TRADE
NSW1,2024/08/02 10:25:00,7334.82,71.66,TRADE
NSW1,2024/08/02 10:30:00,7216.7,71.35,TRADE
NSW1,2024/08/02 10:35:00,7216.78,73.77,TRADE
NSW1,2024/08/02 10:40:00,7261,72.17,TRADE
NSW1,2024/08/02 10:45:00,7274.95,72.57,TRADE
NSW1,2024/08/02 10:50:00,7321.49,72.95,TRADE
NSW1,2024/08/02 10:55:00,7253.2,56.98,TRADE
NSW1,2024/08/02 11:00:00,7277.92,66.05,TRADE
NSW1,2024/08/02 11:05:00,7242.39,76,TRADE
NSW1,2024/08/02 11:10:00,7322.12,76.72,TRADE
NSW1,2024/08/02 11:15:00,7248.56,76.72,TRADE
NSW1,2024/08/02 11:20:00,7266.89,84.06,TRADE
NSW1,2024/08/02 11:25:00,7272.85,76.72,TRADE
NSW1,2024/08/02 11:30:00,7295.5,78.33,TRADE
NSW1,2024/08/02 11:35:00,7254.61,76,TRADE
NSW1,2024/08/02 11:40:00,7279.87,76,TRADE
NSW1,2024/08/02 11:45:00,7199.49,74.46,TRADE
NSW1,2024/08/02 11:50:00,7198.14,63.74,TRADE
NSW1,2024/08/02 11:55:00,7209.08,76.72,TRADE
NSW1,2024/08/02 12:00:00,7205.54,40.71,TRADE
NSW1,2024/08/02 12:05:00,7242.03,56.98,TRADE
NSW1,2024/08/02 12:10:00,7315.72,56.98,TRADE
NSW1,2024/08/02 12:15:00,7298.51,56.98,TRADE
NSW1,2024/08/02 12:20:00,7277.25,76,TRADE
