REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/07/01 04:50:00,7036.88,100.82,TRADE
NSW1,2023/07/01 04:55:00,7122.67,91.87,TRADE
NSW1,2023/07/01 05:00:00,7130.25,95.44,TRADE
NSW1,2023/07/01 05:05:00,7126.74,89,TRADE
NSW1,2023/07/01 05:10:00,7182.97,95.45,TRADE
NSW1,2023/07/01 05:15:00,7212.99,118.10,TRADE
NSW1,2023/07/01 05:20:00,7349.2,118.21,TRADE
NSW1,2023/07/01 05:25:00,7305.31,118.07,TRADE
NSW1,2023/07/01 05:30:00,7314.06,117.09,TRADE
NSW1,2023/07/01 05:35:00,7419.31,95.58,TRADE
NSW1,2023/07/01 05:40:00,7509.3,95.54,TRADE
NSW1,2023/07/01 05:45:00,7456.4,97.06,TRADE
NSW1,2023/07/01 05:50:00,7432.82,91.89,TRADE
NSW1,2023/07/01 05:55:00,7552.34,118.14,TRADE
NSW1,2023/07/01 06:00:00,7649.58,120.05,TRADE
NSW1,2023/07/01 06:05:00,7650.86,118.28,TRADE
NSW1,2023/07/01 06:10:00,7756.02,123.78,TRADE
NSW1,2023/07/01 06:15:00,7851.19,120.11,TRADE
NSW1,2023/07/01 06:20:00,7870.5,131.17,TRADE
NSW1,2023/07/01 06:25:00,7922.02,116.36,TRADE
NSW1,2023/07/01 06:30:00,8005.03,132.59,TRADE
NSW1,2023/07/01 06:35:00,8141.68,139.49,TRADE
NSW1,2023/07/01 06:40:00,8247.45,180.03,TRADE
NSW1,2023/07/01 06:45:00,8252.3,167.08,TRADE
NSW1,2023/07/01 06:50:00,8266.98,131.32,TRADE
NSW1,2023/07/01 06:55:00,8413.63,138.93,TRADE
NSW1,2023/07/01 07:00:00,8509.37,165.24,TRADE
NSW1,2023/07/01 07:05:00,8580.2,179.83,TRADE
NSW1,2023/07/01 07:10:00,8530.52,137.67,TRADE
NSW1,2023/07/01 07:15:00,8640.18,168.13,TRADE
NSW1,2023/07/01 07:20:00,8788.79,214,TRADE
NSW1,2023/07/01 07:25:00,8925.49,217.68,TRADE
NSW1,2023/07/01 07:30:00,8977.44,217.81,TRADE
NSW1,2023/07/01 07:35:00,9029.01,159.35,TRADE
NSW1,2023/07/01 07:40:00,9038.81,169.24,TRADE
NSW1,2023/07/01 07:45:00,9061.81,189.35,TRADE
NSW1,2023/07/01 07:50:00,9137.01,254.88,TRADE
NSW1,2023/07/01 07:55:00,9170.34,211.97,TRADE
NSW1,2023/07/01 08:00:00,9180.92,201.30,TRADE
NSW1,2023/07/01 08:05:00,9212.16,215.11,TRADE
NSW1,2023/07/01 08:10:00,9256.27,208.18,TRADE
NSW1,2023/07/01 08:15:00,9230.83,190.26,TRADE
NSW1,2023/07/01 08:20:00,9175.45,188.32,TRADE
NSW1,2023/07/01 08:25:00,9231.64,203.08,TRADE
NSW1,2023/07/01 08:30:00,9210.29,203.11,TRADE
NSW1,2023/07/01 08:35:00,9094.2,155.36,TRADE
NSW1,2023/07/01 08:40:00,9069.5,206.05,TRADE
NSW1,2023/07/01 08:45:00,9104.43,195.31,TRADE
NSW1,2023/07/01 08:50:00,9037.41,139.96,TRADE
NSW1,2023/07/01 08:55:00,8977.11,103.59,TRADE
NSW1,2023/07/01 09:00:00,8898.18,106.04,TRADE
NSW1,2023/07/01 09:05:00,8850.01,138,TRADE
NSW1,2023/07/01 09:10:00,8838.93,99.68,TRADE
NSW1,2023/07/01 09:15:00,8752.79,98.97,TRADE
NSW1,2023/07/01 09:20:00,8681.68,89.54,TRADE
NSW1,2023/07/01 09:25:00,8607.24,98.20,TRADE
NSW1,2023/07/01 09:30:00,8466.4,81.61,TRADE
NSW1,2023/07/01 09:35:00,8382.69,80.13,TRADE
NSW1,2023/07/01 09:40:00,8346,69.20,TRADE
NSW1,2023/07/01 09:45:00,8266.14,57.92,TRADE
NSW1,2023/07/01 09:50:00,8097.57,49.06,TRADE
NSW1,2023/07/01 09:55:00,8014.14,57.92,TRADE
NSW1,2023/07/01 10:00:00,7971.48,64.18,TRADE
NSW1,2023/07/01 10:05:00,7911.45,58.77,TRADE
NSW1,2023/07/01 10:10:00,7822.62,64.99,TRADE
NSW1,2023/07/01 10:15:00,7760.08,65.12,TRADE
NSW1,2023/07/01 10:20:00,7706.69,59.73,TRADE
NSW1,2023/07/01 10:25:00,7489.8,50.59,TRADE
NSW1,2023/07/01 10:30:00,7399.78,48.26,TRADE
NSW1,2023/07/01 10:35:00,7306.69,20.95,TRADE
NSW1,2023/07/01 10:40:00,7339.98,52.56,TRADE
NSW1,2023/07/01 10:45:00,7334.89,64.99,TRADE
NSW1,2023/07/01 10:50:00,7230.95,19.19,TRADE
NSW1,2023/07/01 10:55:00,7160.5,49.77,TRADE
NSW1,2023/07/01 11:00:00,7125.84,29.48,TRADE
NSW1,2023/07/01 11:05:00,6978.81,35.83,TRADE
NSW1,2023/07/01 11:10:00,6986.05,67.92,TRADE
NSW1,2023/07/01 11:15:00,6876.91,36.01,TRADE
NSW1,2023/07/01 11:20:00,6783.33,36.06,TRADE
NSW1,2023/07/01 11:25:00,6702.92,20.28,TRADE
NSW1,2023/07/01 11:30:00,6704.49,20.32,TRADE
NSW1,2023/07/01 11:35:00,6690.43,64.99,TRADE
NSW1,2023/07/01 11:40:00,6771.74,79.29,TRADE
NSW1,2023/07/01 11:45:00,6652.11,57.92,TRADE
NSW1,2023/07/01 11:50:00,6659.14,21.15,TRADE
NSW1,2023/07/01 11:55:00,6641.91,64.99,TRADE
NSW1,2023/07/01 12:00:00,6642.91,64.99,TRADE
NSW1,2023/07/01 12:05:00,6603.33,45,TRADE
NSW1,2023/07/01 12:10:00,6486.36,64.91,TRADE
NSW1,2023/07/01 12:15:00,6445.35,36.12,TRADE
NSW1,2023/07/01 12:20:00,6525.52,88.12,TRADE
NSW1,2023/07/01 12:25:00,6506.64,57.92,TRADE
NSW1,2023/07/01 12:30:00,6409.26,13.95,TRADE
NSW1,2023/07/01 12:35:00,6469.86,73.97,TRADE
NSW1,2023/07/01 12:40:00,6487.23,64.99,TRADE
NSW1,2023/07/01 12:45:00,6414.33,88.89,TRADE
NSW1,2023/07/01 12:50:00,6419.54,63.30,TRADE
NSW1,2023/07/01 12:55:00,6369.74,36.06,TRADE
NSW1,2023/07/01 13:00:00,6375.23,0.29,TRADE
NSW1,2023/07/01 13:05:00,6401.02,35.36,TRADE
NSW1,2023/07/01 13:10:00,6488.8,51.26,TRADE
NSW1,2023/07/01 13:15:00,6536.39,88.24,TRADE
NSW1,2023/07/01 13:20:00,6469.96,88.88,TRADE
NSW1,2023/07/01 13:25:00,6479.52,59.29,TRADE
NSW1,2023/07/01 13:30:00,6573.6,88.88,TRADE
NSW1,2023/07/01 13:35:00,6535.92,28.39,TRADE
NSW1,2023/07/01 13:40:00,6602.22,36.06,TRADE
NSW1,2023/07/01 13:45:00,6562.29,36.06,TRADE
NSW1,2023/07/01 13:50:00,6629.66,60.24,TRADE
NSW1,2023/07/01 13:55:00,6632.43,68.77,TRADE
NSW1,2023/07/01 14:00:00,6535.67,57.64,TRADE
NSW1,2023/07/01 14:05:00,6595.37,73.04,TRADE
NSW1,2023/07/01 14:10:00,6697.06,58.68,TRADE
NSW1,2023/07/01 14:15:00,6709.54,57.92,TRADE
NSW1,2023/07/01 14:20:00,6761.17,58.34,TRADE
NSW1,2023/07/01 14:25:00,6773.21,59.52,TRADE
NSW1,2023/07/01 14:30:00,6870.72,57.08,TRADE
NSW1,2023/07/01 14:35:00,6912.13,64.19,TRADE
NSW1,2023/07/01 14:40:00,7021.2,69.79,TRADE
NSW1,2023/07/01 14:45:00,7083.48,66.94,TRADE
NSW1,2023/07/01 14:50:00,7088.24,64.99,TRADE
NSW1,2023/07/01 14:55:00,7211.74,64.99,TRADE
NSW1,2023/07/01 15:00:00,7270.4,64.99,TRADE
NSW1,2023/07/01 15:05:00,7257.71,35.88,TRADE
NSW1,2023/07/01 15:10:00,7421.81,98.44,TRADE
NSW1,2023/07/01 15:15:00,7456.86,95.76,TRADE
NSW1,2023/07/01 15:20:00,7536.03,96.78,TRADE
NSW1,2023/07/01 15:25:00,7601.19,95.38,TRADE
NSW1,2023/07/01 15:30:00,7705.26,103.04,TRADE
NSW1,2023/07/01 15:35:00,7876.54,97.36,TRADE
NSW1,2023/07/01 15:40:00,7969.37,109.67,TRADE
NSW1,2023/07/01 15:45:00,8043.53,101.45,TRADE
NSW1,2023/07/01 15:50:00,8119.09,107.82,TRADE
NSW1,2023/07/01 15:55:00,8275.42,154.65,TRADE
NSW1,2023/07/01 16:00:00,8384.87,158.16,TRADE
NSW1,2023/07/01 16:05:00,8488.27,108.71,TRADE
NSW1,2023/07/01 16:10:00,8524.54,107.78,TRADE
NSW1,2023/07/01 16:15:00,8624.68,150.45,TRADE
NSW1,2023/07/01 16:20:00,8813.57,108.46,TRADE
NSW1,2023/07/01 16:25:00,8964.25,158.03,TRADE
NSW1,2023/07/01 16:30:00,9127.94,169.32,TRADE
NSW1,2023/07/01 16:35:00,9169.66,125.47,TRADE
NSW1,2023/07/01 16:40:00,9282.38,150.41,TRADE
NSW1,2023/07/01 16:45:00,9398.29,180.03,TRADE
NSW1,2023/07/01 16:50:00,9536.88,180.03,TRADE
NSW1,2023/07/01 16:55:00,9574,186.08,TRADE
NSW1,2023/07/01 17:00:00,9704.65,299.98,TRADE
NSW1,2023/07/01 17:05:00,9729.44,180.03,TRADE
NSW1,2023/07/01 17:10:00,9839.13,180.03,TRADE
NSW1,2023/07/01 17:15:00,9983.72,196.12,TRADE
NSW1,2023/07/01 17:20:00,10093.11,262,TRADE
NSW1,2023/07/01 17:25:00,10234.35,299.98,TRADE
NSW1,2023/07/01 17:30:00,10347.38,299.99,TRADE
NSW1,2023/07/01 17:35:00,10373.66,299.99,TRADE
NSW1,2023/07/01 17:40:00,10529.46,299.99,TRADE
NSW1,2023/07/01 17:45:00,10495.83,299.99,TRADE
NSW1,2023/07/01 17:50:00,10457.43,299.99,TRADE
NSW1,2023/07/01 17:55:00,10465.97,299.99,TRADE
NSW1,2023/07/01 18:00:00,10522.28,299.99,TRADE
NSW1,2023/07/01 18:05:00,10381.79,208.22,TRADE
NSW1,2023/07/01 18:10:00,10444.02,263.81,TRADE
NSW1,2023/07/01 18:15:00,10545.2,299.99,TRADE
NSW1,2023/07/01 18:20:00,10450.9,172.08,TRADE
NSW1,2023/07/01 18:25:00,10466.73,180.03,TRADE
NSW1,2023/07/01 18:30:00,10437.71,171.05,TRADE
NSW1,2023/07/01 18:35:00,10440.64,173.77,TRADE
NSW1,2023/07/01 18:40:00,10402.25,171.31,TRADE
NSW1,2023/07/01 18:45:00,10302.07,167.12,TRADE
NSW1,2023/07/01 18:50:00,10320.37,144.91,TRADE
NSW1,2023/07/01 18:55:00,10310.93,140.02,TRADE
NSW1,2023/07/01 19:00:00,10303.41,142.61,TRADE
NSW1,2023/07/01 19:05:00,10146.63,140.02,TRADE
NSW1,2023/07/01 19:10:00,10192.12,140.02,TRADE
NSW1,2023/07/01 19:15:00,10196.27,140.02,TRADE
NSW1,2023/07/01 19:20:00,10173.72,130.01,TRADE
NSW1,2023/07/01 19:25:00,10166.4,130.01,TRADE
NSW1,2023/07/01 19:30:00,10069.82,126.74,TRADE
NSW1,2023/07/01 19:35:00,9989.59,138,TRADE
NSW1,2023/07/01 19:40:00,10090.51,126.79,TRADE
NSW1,2023/07/01 19:45:00,10049.03,118.28,TRADE
NSW1,2023/07/01 19:50:00,10007.44,116.81,TRADE
NSW1,2023/07/01 19:55:00,10026.1,119.06,TRADE
NSW1,2023/07/01 20:00:00,10050.7,140.02,TRADE
NSW1,2023/07/01 20:05:00,10041.95,157.08,TRADE
NSW1,2023/07/01 20:10:00,10013.05,180.03,TRADE
NSW1,2023/07/01 20:15:00,9930.22,180.03,TRADE
NSW1,2023/07/01 20:20:00,9905.73,180.03,TRADE
NSW1,2023/07/01 20:25:00,9849.17,180.03,TRADE
NSW1,2023/07/01 20:30:00,9887.05,180.03,TRADE
NSW1,2023/07/01 20:35:00,9848.44,180.03,TRADE
NSW1,2023/07/01 20:40:00,9853.92,202.79,TRADE
NSW1,2023/07/01 20:45:00,9768.69,144.69,TRADE
NSW1,2023/07/01 20:50:00,9800.09,170.55,TRADE
NSW1,2023/07/01 20:55:00,9724.89,144.76,TRADE
NSW1,2023/07/01 21:00:00,9754.38,144.76,TRADE
NSW1,2023/07/01 21:05:00,9715.26,171.48,TRADE
NSW1,2023/07/01 21:10:00,9631.12,145.90,TRADE
NSW1,2023/07/01 21:15:00,9564.75,148.04,TRADE
NSW1,2023/07/01 21:20:00,9574.8,160.29,TRADE
NSW1,2023/07/01 21:25:00,9547.91,152.24,TRADE
NSW1,2023/07/01 21:30:00,9557.03,140.02,TRADE
NSW1,2023/07/01 21:35:00,9476.88,108.20,TRADE
NSW1,2023/07/01 21:40:00,9478.24,109.15,TRADE
NSW1,2023/07/01 21:45:00,9407.17,109.11,TRADE
NSW1,2023/07/01 21:50:00,9382.15,109.09,TRADE
NSW1,2023/07/01 21:55:00,9215.66,107.94,TRADE
NSW1,2023/07/01 22:00:00,9226.04,108.80,TRADE
NSW1,2023/07/01 22:05:00,9203.72,109,TRADE
NSW1,2023/07/01 22:10:00,9282.11,180.03,TRADE
NSW1,2023/07/01 22:15:00,9192.39,174.94,TRADE
NSW1,2023/07/01 22:20:00,9189.91,158.09,TRADE
NSW1,2023/07/01 22:25:00,9180.28,179.65,TRADE
NSW1,2023/07/01 22:30:00,9170.44,155.74,TRADE
NSW1,2023/07/01 22:35:00,9131.67,155.74,TRADE
NSW1,2023/07/01 22:40:00,9139.71,155.75,TRADE
NSW1,2023/07/01 22:45:00,8973.51,129.62,TRADE
NSW1,2023/07/01 22:50:00,9012.28,138,TRADE
NSW1,2023/07/01 22:55:00,8975.45,138,TRADE
NSW1,2023/07/01 23:00:00,8950.5,105.62,TRADE
NSW1,2023/07/01 23:05:00,8830.45,105.59,TRADE
NSW1,2023/07/01 23:10:00,8854.84,149.37,TRADE
NSW1,2023/07/01 23:15:00,8825.3,148.87,TRADE
NSW1,2023/07/01 23:20:00,8811.89,138,TRADE
NSW1,2023/07/01 23:25:00,8781.31,131.90,TRADE
NSW1,2023/07/01 23:30:00,8684.06,102.89,TRADE
NSW1,2023/07/01 23:35:00,8697.98,146.01,TRADE
NSW1,2023/07/01 23:40:00,8713.98,144.50,TRADE
NSW1,2023/07/01 23:45:00,8578.69,136.83,TRADE
NSW1,2023/07/01 23:50:00,8517.75,108.06,TRADE
NSW1,2023/07/01 23:55:00,8516.67,118.28,TRADE
NSW1,2023/07/02 00:00:00,8505.11,118.04,TRADE
NSW1,2023/07/02 00:05:00,8437.46,118.28,TRADE
NSW1,2023/07/02 00:10:00,8487.76,118.28,TRADE
NSW1,2023/07/02 00:15:00,8369.35,109,TRADE
NSW1,2023/07/02 00:20:00,8250.28,109.04,TRADE
NSW1,2023/07/02 00:25:00,8236.34,109,TRADE
NSW1,2023/07/02 00:30:00,8193.36,109,TRADE
NSW1,2023/07/02 00:35:00,8153.89,109,TRADE
NSW1,2023/07/02 00:40:00,8116.56,109,TRADE
NSW1,2023/07/02 00:45:00,8152.03,164.93,TRADE
NSW1,2023/07/02 00:50:00,8164.55,141.32,TRADE
NSW1,2023/07/02 00:55:00,8135.4,118.28,TRADE
NSW1,2023/07/02 01:00:00,8080.51,109.04,TRADE
NSW1,2023/07/02 01:05:00,8053.97,115.90,TRADE
NSW1,2023/07/02 01:10:00,8000.39,148.02,TRADE
NSW1,2023/07/02 01:15:00,7923.03,118.28,TRADE
NSW1,2023/07/02 01:20:00,7891.63,115.90,TRADE
NSW1,2023/07/02 01:25:00,7801.21,118.28,TRADE
NSW1,2023/07/02 01:30:00,7846.84,108.94,TRADE
NSW1,2023/07/02 01:35:00,7786.61,125.30,TRADE
NSW1,2023/07/02 01:40:00,7697.09,118.28,TRADE
NSW1,2023/07/02 01:45:00,7730.59,106.39,TRADE
NSW1,2023/07/02 01:50:00,7684.25,109.04,TRADE
NSW1,2023/07/02 01:55:00,7563.01,109,TRADE
NSW1,2023/07/02 02:00:00,7545.04,109,TRADE
NSW1,2023/07/02 02:05:00,7474.94,109,TRADE
NSW1,2023/07/02 02:10:00,7469.88,109.04,TRADE
NSW1,2023/07/02 02:15:00,7459.36,105.29,TRADE
NSW1,2023/07/02 02:20:00,7428.14,109,TRADE
NSW1,2023/07/02 02:25:00,7366.14,109,TRADE
NSW1,2023/07/02 02:30:00,7336.32,100.93,TRADE
NSW1,2023/07/02 02:35:00,7262.45,100.96,TRADE
NSW1,2023/07/02 02:40:00,7228.69,99.28,TRADE
NSW1,2023/07/02 02:45:00,7213.51,100.09,TRADE
NSW1,2023/07/02 02:50:00,7256.35,99.39,TRADE
NSW1,2023/07/02 02:55:00,7235.21,99.46,TRADE
NSW1,2023/07/02 03:00:00,7152.09,98.65,TRADE
NSW1,2023/07/02 03:05:00,7121.14,97.85,TRADE
NSW1,2023/07/02 03:10:00,7201.43,86.74,TRADE
NSW1,2023/07/02 03:15:00,7168.11,98.87,TRADE
NSW1,2023/07/02 03:20:00,7143.9,97.26,TRADE
NSW1,2023/07/02 03:25:00,7089.46,75.18,TRADE
NSW1,2023/07/02 03:30:00,7095.79,89,TRADE
NSW1,2023/07/02 03:35:00,7153.96,99.51,TRADE
NSW1,2023/07/02 03:40:00,7112.21,83.60,TRADE
NSW1,2023/07/02 03:45:00,7039.7,89,TRADE
NSW1,2023/07/02 03:50:00,7017.9,85.92,TRADE
NSW1,2023/07/02 03:55:00,7085.32,103.93,TRADE
NSW1,2023/07/02 04:00:00,7077.06,102.80,TRADE
NSW1,2023/07/02 04:05:00,7006.05,85.57,TRADE
NSW1,2023/07/02 04:10:00,7027.91,89,TRADE
NSW1,2023/07/02 04:15:00,6964.7,88.84,TRADE
NSW1,2023/07/02 04:20:00,6976.32,89,TRADE
NSW1,2023/07/02 04:25:00,6975.45,89,TRADE
NSW1,2023/07/02 04:30:00,7004.07,88.88,TRADE
NSW1,2023/07/02 04:35:00,6946.55,63.99,TRADE
NSW1,2023/07/02 04:40:00,7046.48,91.99,TRADE
NSW1,2023/07/02 04:45:00,7067.53,94.56,TRADE
NSW1,2023/07/02 04:50:00,7086.95,89,TRADE
NSW1,2023/07/02 04:55:00,6990.05,89,TRADE
NSW1,2023/07/02 05:00:00,7022.8,89,TRADE
NSW1,2023/07/02 05:05:00,7101.07,89,TRADE
NSW1,2023/07/02 05:10:00,7164.23,89,TRADE
NSW1,2023/07/02 05:15:00,7160.12,90.48,TRADE
NSW1,2023/07/02 05:20:00,7233.35,89,TRADE
NSW1,2023/07/02 05:25:00,7204.06,77.25,TRADE
NSW1,2023/07/02 05:30:00,7275.36,61.83,TRADE
NSW1,2023/07/02 05:35:00,7172.76,71.78,TRADE
NSW1,2023/07/02 05:40:00,7227.62,64.99,TRADE
NSW1,2023/07/02 05:45:00,7248.85,72.30,TRADE
NSW1,2023/07/02 05:50:00,7330.67,76.76,TRADE
NSW1,2023/07/02 05:55:00,7440.01,88.88,TRADE
NSW1,2023/07/02 06:00:00,7419.67,64.99,TRADE
NSW1,2023/07/02 06:05:00,7457.64,70.75,TRADE
NSW1,2023/07/02 06:10:00,7595.52,91.59,TRADE
NSW1,2023/07/02 06:15:00,7714.62,89,TRADE
NSW1,2023/07/02 06:20:00,7754.27,89,TRADE
NSW1,2023/07/02 06:25:00,7687.7,89,TRADE
NSW1,2023/07/02 06:30:00,7797.45,107.75,TRADE
NSW1,2023/07/02 06:35:00,7821.81,90.53,TRADE
NSW1,2023/07/02 06:40:00,7979.95,91.45,TRADE
NSW1,2023/07/02 06:45:00,7968.24,109.15,TRADE
NSW1,2023/07/02 06:50:00,8067.68,114.02,TRADE
NSW1,2023/07/02 06:55:00,8103.61,114.79,TRADE
NSW1,2023/07/02 07:00:00,8163.97,114.86,TRADE
NSW1,2023/07/02 07:05:00,8181.23,113.90,TRADE
NSW1,2023/07/02 07:10:00,8316.5,116.03,TRADE
NSW1,2023/07/02 07:15:00,8269.46,110.79,TRADE
NSW1,2023/07/02 07:20:00,8436.65,113.16,TRADE
NSW1,2023/07/02 07:25:00,8488.08,113.05,TRADE
NSW1,2023/07/02 07:30:00,8576.13,113.94,TRADE
NSW1,2023/07/02 07:35:00,8532.74,110.34,TRADE
NSW1,2023/07/02 07:40:00,8719.89,118.28,TRADE
NSW1,2023/07/02 07:45:00,8727.47,141.89,TRADE
NSW1,2023/07/02 07:50:00,8776.65,118.28,TRADE
NSW1,2023/07/02 07:55:00,8784.97,110.08,TRADE
NSW1,2023/07/02 08:00:00,8737.16,116.99,TRADE
NSW1,2023/07/02 08:05:00,8746.4,106.39,TRADE
NSW1,2023/07/02 08:10:00,8791.71,109.15,TRADE
NSW1,2023/07/02 08:15:00,8817.66,109,TRADE
NSW1,2023/07/02 08:20:00,8763.29,104.66,TRADE
NSW1,2023/07/02 08:25:00,8776.85,102.20,TRADE
NSW1,2023/07/02 08:30:00,8787.92,102.99,TRADE
NSW1,2023/07/02 08:35:00,8755.63,101.29,TRADE
NSW1,2023/07/02 08:40:00,8699.86,109,TRADE
NSW1,2023/07/02 08:45:00,8560.82,101.86,TRADE
NSW1,2023/07/02 08:50:00,8588.91,85.20,TRADE
NSW1,2023/07/02 08:55:00,8554.41,71.32,TRADE
NSW1,2023/07/02 09:00:00,8479.08,88.88,TRADE
NSW1,2023/07/02 09:05:00,8450.31,89,TRADE
NSW1,2023/07/02 09:10:00,8403.82,89,TRADE
NSW1,2023/07/02 09:15:00,8344.41,66.53,TRADE
NSW1,2023/07/02 09:20:00,8304.79,61.39,TRADE
NSW1,2023/07/02 09:25:00,8211.87,54.95,TRADE
NSW1,2023/07/02 09:30:00,8183.73,54.95,TRADE
NSW1,2023/07/02 09:35:00,7965.07,35.82,TRADE
NSW1,2023/07/02 09:40:00,7980.45,35.82,TRADE
NSW1,2023/07/02 09:45:00,7909.35,36.28,TRADE
NSW1,2023/07/02 09:50:00,7832.36,29.95,TRADE
NSW1,2023/07/02 09:55:00,7666.98,9.04,TRADE
NSW1,2023/07/02 10:00:00,7694.8,19.80,TRADE
NSW1,2023/07/02 10:05:00,7601.97,23.18,TRADE
NSW1,2023/07/02 10:10:00,7577.83,54.95,TRADE
NSW1,2023/07/02 10:15:00,7462.53,81.97,TRADE
NSW1,2023/07/02 10:20:00,7370.93,64.99,TRADE
NSW1,2023/07/02 10:25:00,7340.59,64.99,TRADE
NSW1,2023/07/02 10:30:00,7299.47,36.06,TRADE
NSW1,2023/07/02 10:35:00,7081.98,29.48,TRADE
NSW1,2023/07/02 10:40:00,7011.1,54.95,TRADE
NSW1,2023/07/02 10:45:00,6991.67,54.95,TRADE
NSW1,2023/07/02 10:50:00,6938.1,52.53,TRADE
NSW1,2023/07/02 10:55:00,6774.14,84.66,TRADE
NSW1,2023/07/02 11:00:00,6787.76,64.99,TRADE
NSW1,2023/07/02 11:05:00,6697.73,44.77,TRADE
NSW1,2023/07/02 11:10:00,6646.37,64.99,TRADE
NSW1,2023/07/02 11:15:00,6595.97,103.49,TRADE
NSW1,2023/07/02 11:20:00,6456,82.82,TRADE
NSW1,2023/07/02 11:25:00,6452.55,89,TRADE
NSW1,2023/07/02 11:30:00,6486.28,63.02,TRADE
NSW1,2023/07/02 11:35:00,6443.12,53.84,TRADE
NSW1,2023/07/02 11:40:00,6375.77,66.22,TRADE
NSW1,2023/07/02 11:45:00,6344.97,98.21,TRADE
NSW1,2023/07/02 11:50:00,6313.74,15.63,TRADE
NSW1,2023/07/02 11:55:00,6221.44,89,TRADE
NSW1,2023/07/02 12:00:00,6200.53,54.95,TRADE
NSW1,2023/07/02 12:05:00,6117.28,36.06,TRADE
NSW1,2023/07/02 12:10:00,6198.32,84.47,TRADE
NSW1,2023/07/02 12:15:00,6147.41,64.99,TRADE
NSW1,2023/07/02 12:20:00,6200,96.54,TRADE
NSW1,2023/07/02 12:25:00,6059.5,82.10,TRADE
NSW1,2023/07/02 12:30:00,6141.1,86.74,TRADE
