REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/08/01 05:05:00,6989.58,54.98,TRADE
NSW1,2023/08/01 05:10:00,7143.76,67.63,TRADE
NSW1,2023/08/01 05:15:00,7185.6,69.38,TRADE
NSW1,2023/08/01 05:20:00,7278.79,68.21,TRADE
NSW1,2023/08/01 05:25:00,7332.22,66.07,TRADE
NSW1,2023/08/01 05:30:00,7376.75,86.16,TRADE
NSW1,2023/08/01 05:35:00,7370.76,54.98,TRADE
NSW1,2023/08/01 05:40:00,7526.85,70.41,TRADE
NSW1,2023/08/01 05:45:00,7556.26,86.40,TRADE
NSW1,2023/08/01 05:50:00,7625.69,93.84,TRADE
NSW1,2023/08/01 05:55:00,7789.04,120.02,TRADE
NSW1,2023/08/01 06:00:00,7858.79,140.99,TRADE
NSW1,2023/08/01 06:05:00,8025.91,69.26,TRADE
NSW1,2023/08/01 06:10:00,8190.61,93.02,TRADE
NSW1,2023/08/01 06:15:00,8357.44,139.80,TRADE
NSW1,2023/08/01 06:20:00,8498.34,130.01,TRADE
NSW1,2023/08/01 06:25:00,8683.33,140.99,TRADE
NSW1,2023/08/01 06:30:00,8731.53,140.99,TRADE
NSW1,2023/08/01 06:35:00,8886.97,140.99,TRADE
NSW1,2023/08/01 06:40:00,8957.9,175.18,TRADE
NSW1,2023/08/01 06:45:00,9141.22,176.34,TRADE
NSW1,2023/08/01 06:50:00,9167.13,168.11,TRADE
NSW1,2023/08/01 06:55:00,9295.43,299.99,TRADE
NSW1,2023/08/01 07:00:00,9353.61,146.60,TRADE
NSW1,2023/08/01 07:05:00,9458.78,127.36,TRADE
NSW1,2023/08/01 07:10:00,9426.12,104.15,TRADE
NSW1,2023/08/01 07:15:00,9518.75,101.08,TRADE
NSW1,2023/08/01 07:20:00,9596.69,102.94,TRADE
NSW1,2023/08/01 07:25:00,9549.49,60.48,TRADE
NSW1,2023/08/01 07:30:00,9616.93,61.30,TRADE
NSW1,2023/08/01 07:35:00,9532.89,61.26,TRADE
NSW1,2023/08/01 07:40:00,9576.34,140.99,TRADE
NSW1,2023/08/01 07:45:00,9461.36,140.99,TRADE
NSW1,2023/08/01 07:50:00,9457.22,140.99,TRADE
NSW1,2023/08/01 07:55:00,9372.33,140.99,TRADE
NSW1,2023/08/01 08:00:00,9296.65,101.53,TRADE
NSW1,2023/08/01 08:05:00,9163.31,144.31,TRADE
NSW1,2023/08/01 08:10:00,9092.7,129.26,TRADE
NSW1,2023/08/01 08:15:00,8962.34,110,TRADE
NSW1,2023/08/01 08:20:00,8835.17,95.24,TRADE
NSW1,2023/08/01 08:25:00,8786.88,67.60,TRADE
NSW1,2023/08/01 08:30:00,8644.35,86,TRADE
NSW1,2023/08/01 08:35:00,8441.03,58.93,TRADE
NSW1,2023/08/01 08:40:00,8400.61,88.88,TRADE
NSW1,2023/08/01 08:45:00,8287.7,88.88,TRADE
NSW1,2023/08/01 08:50:00,8174.92,56.81,TRADE
NSW1,2023/08/01 08:55:00,8115.13,56.36,TRADE
NSW1,2023/08/01 09:00:00,8060.3,56.41,TRADE
NSW1,2023/08/01 09:05:00,7903.64,68.16,TRADE
NSW1,2023/08/01 09:10:00,7832.49,61.94,TRADE
NSW1,2023/08/01 09:15:00,7769.99,88.88,TRADE
NSW1,2023/08/01 09:20:00,7657.87,63.55,TRADE
NSW1,2023/08/01 09:25:00,7538.72,61.53,TRADE
NSW1,2023/08/01 09:30:00,7452.52,66.15,TRADE
NSW1,2023/08/01 09:35:00,7340.99,65.63,TRADE
NSW1,2023/08/01 09:40:00,7291.56,54.51,TRADE
NSW1,2023/08/01 09:45:00,7222.24,54.63,TRADE
NSW1,2023/08/01 09:50:00,7074.36,54.89,TRADE
NSW1,2023/08/01 09:55:00,7004.87,78.44,TRADE
NSW1,2023/08/01 10:00:00,6943.3,61.50,TRADE
NSW1,2023/08/01 10:05:00,6867.99,55.07,TRADE
NSW1,2023/08/01 10:10:00,6785.75,55.79,TRADE
NSW1,2023/08/01 10:15:00,6747.3,69.57,TRADE
NSW1,2023/08/01 10:20:00,6756.02,56.91,TRADE
NSW1,2023/08/01 10:25:00,6629.95,56.46,TRADE
NSW1,2023/08/01 10:30:00,6538.25,55.13,TRADE
NSW1,2023/08/01 10:35:00,6443.59,55.54,TRADE
NSW1,2023/08/01 10:40:00,6477.33,56.41,TRADE
NSW1,2023/08/01 10:45:00,6348.36,56.44,TRADE
NSW1,2023/08/01 10:50:00,6289.39,55.97,TRADE
NSW1,2023/08/01 10:55:00,6326.18,57.32,TRADE
NSW1,2023/08/01 11:00:00,6235.04,57.36,TRADE
NSW1,2023/08/01 11:05:00,6194.98,61.50,TRADE
NSW1,2023/08/01 11:10:00,6190.05,59.77,TRADE
NSW1,2023/08/01 11:15:00,5775.35,24.79,TRADE
NSW1,2023/08/01 11:20:00,5809.47,57.72,TRADE
NSW1,2023/08/01 11:25:00,5749.52,59.20,TRADE
NSW1,2023/08/01 11:30:00,5727.91,59.17,TRADE
NSW1,2023/08/01 11:35:00,5663.74,58.65,TRADE
NSW1,2023/08/01 11:40:00,5753.65,61.50,TRADE
NSW1,2023/08/01 11:45:00,5594.04,59.16,TRADE
NSW1,2023/08/01 11:50:00,5620.26,59.14,TRADE
NSW1,2023/08/01 11:55:00,5566.56,59.63,TRADE
NSW1,2023/08/01 12:00:00,5739.57,88.88,TRADE
NSW1,2023/08/01 12:05:00,5797.33,88.89,TRADE
NSW1,2023/08/01 12:10:00,5861.84,116.99,TRADE
NSW1,2023/08/01 12:15:00,5898.78,116.99,TRADE
NSW1,2023/08/01 12:20:00,5864.08,88.66,TRADE
NSW1,2023/08/01 12:25:00,5891.09,88.88,TRADE
NSW1,2023/08/01 12:30:00,5879.01,88.88,TRADE
NSW1,2023/08/01 12:35:00,5819.49,60,TRADE
NSW1,2023/08/01 12:40:00,5841.01,60.10,TRADE
NSW1,2023/08/01 12:45:00,5817.55,59.54,TRADE
NSW1,2023/08/01 12:50:00,5834.5,58.47,TRADE
NSW1,2023/08/01 12:55:00,5788.63,87.77,TRADE
NSW1,2023/08/01 13:00:00,5788.86,76.92,TRADE
NSW1,2023/08/01 13:05:00,5848.58,131.01,TRADE
NSW1,2023/08/01 13:10:00,5821.25,113.50,TRADE
NSW1,2023/08/01 13:15:00,5886.53,113.50,TRADE
NSW1,2023/08/01 13:20:00,5847.23,58.35,TRADE
NSW1,2023/08/01 13:25:00,5889.53,94.61,TRADE
NSW1,2023/08/01 13:30:00,5936.69,94.61,TRADE
NSW1,2023/08/01 13:35:00,5921.75,88.88,TRADE
NSW1,2023/08/01 13:40:00,5934.98,64.21,TRADE
NSW1,2023/08/01 13:45:00,5966.75,87.81,TRADE
NSW1,2023/08/01 13:50:00,6048.06,88.88,TRADE
NSW1,2023/08/01 13:55:00,5997.79,88.88,TRADE
NSW1,2023/08/01 14:00:00,6090.44,56.22,TRADE
NSW1,2023/08/01 14:05:00,6124.75,61.50,TRADE
NSW1,2023/08/01 14:10:00,6178.23,78.56,TRADE
NSW1,2023/08/01 14:15:00,6270.05,71.06,TRADE
NSW1,2023/08/01 14:20:00,6272.06,54.80,TRADE
NSW1,2023/08/01 14:25:00,6322.93,55.74,TRADE
NSW1,2023/08/01 14:30:00,6436.47,119.68,TRADE
NSW1,2023/08/01 14:35:00,6496.97,88.88,TRADE
NSW1,2023/08/01 14:40:00,6458.74,88.88,TRADE
NSW1,2023/08/01 14:45:00,6593.68,120.37,TRADE
NSW1,2023/08/01 14:50:00,6634.12,141.28,TRADE
NSW1,2023/08/01 14:55:00,6695.23,142.39,TRADE
NSW1,2023/08/01 15:00:00,6686.86,119.19,TRADE
NSW1,2023/08/01 15:05:00,6724.87,119.23,TRADE
NSW1,2023/08/01 15:10:00,6760.25,119.26,TRADE
NSW1,2023/08/01 15:15:00,6910.71,141.33,TRADE
NSW1,2023/08/01 15:20:00,6916.12,143.69,TRADE
NSW1,2023/08/01 15:25:00,7048.57,144.97,TRADE
NSW1,2023/08/01 15:30:00,7159.09,144.97,TRADE
NSW1,2023/08/01 15:35:00,7210.78,147.27,TRADE
NSW1,2023/08/01 15:40:00,7242.21,147.36,TRADE
NSW1,2023/08/01 15:45:00,7407.9,180.30,TRADE
NSW1,2023/08/01 15:50:00,7478.55,194.49,TRADE
NSW1,2023/08/01 15:55:00,7514.16,299.98,TRADE
NSW1,2023/08/01 16:00:00,7665.98,299.98,TRADE
NSW1,2023/08/01 16:05:00,7747.8,140.99,TRADE
NSW1,2023/08/01 16:10:00,7780.42,166.42,TRADE
NSW1,2023/08/01 16:15:00,7933.77,141.73,TRADE
NSW1,2023/08/01 16:20:00,8044.04,167.16,TRADE
NSW1,2023/08/01 16:25:00,8161.67,267.68,TRADE
NSW1,2023/08/01 16:30:00,8236.38,299.98,TRADE
NSW1,2023/08/01 16:35:00,8381.46,299.99,TRADE
NSW1,2023/08/01 16:40:00,8462.52,299.99,TRADE
NSW1,2023/08/01 16:45:00,8589.49,299.99,TRADE
NSW1,2023/08/01 16:50:00,8691.77,299.99,TRADE
NSW1,2023/08/01 16:55:00,8809.63,299.99,TRADE
NSW1,2023/08/01 17:00:00,8941.08,299.99,TRADE
NSW1,2023/08/01 17:05:00,8982.18,299.99,TRADE
NSW1,2023/08/01 17:10:00,9043.61,299.99,TRADE
NSW1,2023/08/01 17:15:00,9178.14,299.99,TRADE
NSW1,2023/08/01 17:20:00,9291.98,299.99,TRADE
NSW1,2023/08/01 17:25:00,9375.27,299.99,TRADE
NSW1,2023/08/01 17:30:00,9571.54,337.10,TRADE
NSW1,2023/08/01 17:35:00,9618.36,161.81,TRADE
NSW1,2023/08/01 17:40:00,9711.46,302.67,TRADE
NSW1,2023/08/01 17:45:00,9869.1,414.94,TRADE
NSW1,2023/08/01 17:50:00,9888.17,343.63,TRADE
NSW1,2023/08/01 17:55:00,10010.91,1047.98,TRADE
NSW1,2023/08/01 18:00:00,10009.51,1526.54,TRADE
NSW1,2023/08/01 18:05:00,10041.03,11452.87,TRADE
NSW1,2023/08/01 18:10:00,9988.43,1605.12,TRADE
NSW1,2023/08/01 18:15:00,10021.23,3340.80,TRADE
NSW1,2023/08/01 18:20:00,10037.63,1616.20,TRADE
NSW1,2023/08/01 18:25:00,9989.4,3916.46,TRADE
NSW1,2023/08/01 18:30:00,10026.54,3914.95,TRADE
NSW1,2023/08/01 18:35:00,10054.96,724.99,TRADE
NSW1,2023/08/01 18:40:00,10002.7,724.99,TRADE
NSW1,2023/08/01 18:45:00,9967.28,724.99,TRADE
NSW1,2023/08/01 18:50:00,9958.74,299.99,TRADE
NSW1,2023/08/01 18:55:00,9939.66,299.99,TRADE
NSW1,2023/08/01 19:00:00,9937.65,299.99,TRADE
NSW1,2023/08/01 19:05:00,9856.61,299.99,TRADE
NSW1,2023/08/01 19:10:00,9866.04,299.99,TRADE
NSW1,2023/08/01 19:15:00,9810.17,299.99,TRADE
NSW1,2023/08/01 19:20:00,9880.17,299.99,TRADE
NSW1,2023/08/01 19:25:00,9820.21,299.99,TRADE
NSW1,2023/08/01 19:30:00,9835.24,299.99,TRADE
NSW1,2023/08/01 19:35:00,9812.45,299.99,TRADE
NSW1,2023/08/01 19:40:00,9794.88,299.99,TRADE
NSW1,2023/08/01 19:45:00,9711.12,299.99,TRADE
NSW1,2023/08/01 19:50:00,9769.45,299.99,TRADE
NSW1,2023/08/01 19:55:00,9705.33,299.99,TRADE
NSW1,2023/08/01 20:00:00,9635.4,299.99,TRADE
NSW1,2023/08/01 20:05:00,9714.6,299.99,TRADE
NSW1,2023/08/01 20:10:00,9632.78,274.25,TRADE
NSW1,2023/08/01 20:15:00,9584.25,265.21,TRADE
NSW1,2023/08/01 20:20:00,9574.48,222.44,TRADE
NSW1,2023/08/01 20:25:00,9537.41,196.12,TRADE
NSW1,2023/08/01 20:30:00,9475.63,169,TRADE
NSW1,2023/08/01 20:35:00,9501.45,258.20,TRADE
NSW1,2023/08/01 20:40:00,9466.8,279.43,TRADE
NSW1,2023/08/01 20:45:00,9444.02,261.95,TRADE
NSW1,2023/08/01 20:50:00,9378.01,196.12,TRADE
NSW1,2023/08/01 20:55:00,9333.63,187.02,TRADE
NSW1,2023/08/01 21:00:00,9281.02,196.12,TRADE
NSW1,2023/08/01 21:05:00,9262.35,196.12,TRADE
NSW1,2023/08/01 21:10:00,9260.38,196.12,TRADE
NSW1,2023/08/01 21:15:00,9130.98,150.36,TRADE
NSW1,2023/08/01 21:20:00,9102.23,150.45,TRADE
NSW1,2023/08/01 21:25:00,9035.17,148.06,TRADE
NSW1,2023/08/01 21:30:00,8927.24,139.10,TRADE
NSW1,2023/08/01 21:35:00,8926.51,145.12,TRADE
NSW1,2023/08/01 21:40:00,8866.2,147.92,TRADE
NSW1,2023/08/01 21:45:00,8845.6,143.12,TRADE
NSW1,2023/08/01 21:50:00,8840.78,125.81,TRADE
NSW1,2023/08/01 21:55:00,8781.81,126.50,TRADE
NSW1,2023/08/01 22:00:00,8778.97,109.15,TRADE
NSW1,2023/08/01 22:05:00,8735.42,152.45,TRADE
NSW1,2023/08/01 22:10:00,8794.82,167.23,TRADE
NSW1,2023/08/01 22:15:00,8681.98,163.82,TRADE
NSW1,2023/08/01 22:20:00,8745.92,163.92,TRADE
NSW1,2023/08/01 22:25:00,8677.44,151.77,TRADE
NSW1,2023/08/01 22:30:00,8653.52,151.95,TRADE
NSW1,2023/08/01 22:35:00,8597.86,148.47,TRADE
NSW1,2023/08/01 22:40:00,8612.1,141.26,TRADE
NSW1,2023/08/01 22:45:00,8558.24,149,TRADE
NSW1,2023/08/01 22:50:00,8549.25,147.83,TRADE
NSW1,2023/08/01 22:55:00,8475.93,137.67,TRADE
NSW1,2023/08/01 23:00:00,8389.56,112.80,TRADE
NSW1,2023/08/01 23:05:00,8359.23,114.39,TRADE
NSW1,2023/08/01 23:10:00,8453.8,143.55,TRADE
NSW1,2023/08/01 23:15:00,8398.15,141.31,TRADE
NSW1,2023/08/01 23:20:00,8391.61,119.39,TRADE
NSW1,2023/08/01 23:25:00,8330.19,108.37,TRADE
NSW1,2023/08/01 23:30:00,8424.2,110.44,TRADE
NSW1,2023/08/01 23:35:00,8388.3,123.56,TRADE
NSW1,2023/08/01 23:40:00,8346.23,129.63,TRADE
NSW1,2023/08/01 23:45:00,8302.28,118.67,TRADE
NSW1,2023/08/01 23:50:00,8212.97,96.41,TRADE
NSW1,2023/08/01 23:55:00,8185.02,99.37,TRADE
NSW1,2023/08/02 00:00:00,8181.6,81.89,TRADE
NSW1,2023/08/02 00:05:00,8114.16,116.34,TRADE
NSW1,2023/08/02 00:10:00,8095.33,95.37,TRADE
NSW1,2023/08/02 00:15:00,8086.46,99.08,TRADE
NSW1,2023/08/02 00:20:00,8058.26,99.12,TRADE
NSW1,2023/08/02 00:25:00,7995.96,81.89,TRADE
NSW1,2023/08/02 00:30:00,8014.03,89.25,TRADE
NSW1,2023/08/02 00:35:00,7907.12,92.96,TRADE
NSW1,2023/08/02 00:40:00,7908.67,88.89,TRADE
NSW1,2023/08/02 00:45:00,7948.87,96.19,TRADE
NSW1,2023/08/02 00:50:00,7889.02,88.91,TRADE
NSW1,2023/08/02 00:55:00,7936.55,88.89,TRADE
NSW1,2023/08/02 01:00:00,7964.15,89.25,TRADE
NSW1,2023/08/02 01:05:00,7857.45,88.89,TRADE
NSW1,2023/08/02 01:10:00,7855.36,88.89,TRADE
NSW1,2023/08/02 01:15:00,7805.95,88.07,TRADE
NSW1,2023/08/02 01:20:00,7751.72,87.64,TRADE
NSW1,2023/08/02 01:25:00,7705.95,87.23,TRADE
NSW1,2023/08/02 01:30:00,7624.82,70.58,TRADE
NSW1,2023/08/02 01:35:00,7468.22,70.19,TRADE
NSW1,2023/08/02 01:40:00,7496.73,88.89,TRADE
NSW1,2023/08/02 01:45:00,7475.4,94.94,TRADE
NSW1,2023/08/02 01:50:00,7431.81,64.71,TRADE
NSW1,2023/08/02 01:55:00,7446.05,86.74,TRADE
NSW1,2023/08/02 02:00:00,7452.2,88.89,TRADE
NSW1,2023/08/02 02:05:00,7355.37,70.16,TRADE
NSW1,2023/08/02 02:10:00,7397.43,70.27,TRADE
NSW1,2023/08/02 02:15:00,7355.5,72.49,TRADE
NSW1,2023/08/02 02:20:00,7335.29,86.74,TRADE
NSW1,2023/08/02 02:25:00,7186.75,71.42,TRADE
NSW1,2023/08/02 02:30:00,7183.87,74.73,TRADE
NSW1,2023/08/02 02:35:00,7230.79,87.17,TRADE
NSW1,2023/08/02 02:40:00,7222.69,71.43,TRADE
NSW1,2023/08/02 02:45:00,7158.6,72.20,TRADE
NSW1,2023/08/02 02:50:00,7127.57,88.65,TRADE
NSW1,2023/08/02 02:55:00,7029.68,64.32,TRADE
NSW1,2023/08/02 03:00:00,6993.26,63.97,TRADE
NSW1,2023/08/02 03:05:00,6930.7,64.39,TRADE
NSW1,2023/08/02 03:10:00,6933.06,88.88,TRADE
NSW1,2023/08/02 03:15:00,6978.18,87.59,TRADE
NSW1,2023/08/02 03:20:00,6947.54,64.72,TRADE
NSW1,2023/08/02 03:25:00,6901.04,71.57,TRADE
NSW1,2023/08/02 03:30:00,6875.23,72.10,TRADE
NSW1,2023/08/02 03:35:00,6909.33,88.88,TRADE
NSW1,2023/08/02 03:40:00,6892.3,72.08,TRADE
NSW1,2023/08/02 03:45:00,6900.81,88.88,TRADE
NSW1,2023/08/02 03:50:00,6813.56,72.64,TRADE
NSW1,2023/08/02 03:55:00,6871.75,73.46,TRADE
NSW1,2023/08/02 04:00:00,6863.49,95.22,TRADE
NSW1,2023/08/02 04:05:00,6897.14,70.66,TRADE
NSW1,2023/08/02 04:10:00,6887.25,79.67,TRADE
NSW1,2023/08/02 04:15:00,6912.15,98.52,TRADE
NSW1,2023/08/02 04:20:00,6943.29,88.89,TRADE
NSW1,2023/08/02 04:25:00,6895.16,99.88,TRADE
NSW1,2023/08/02 04:30:00,6862.34,79.56,TRADE
NSW1,2023/08/02 04:35:00,6851.67,81.44,TRADE
NSW1,2023/08/02 04:40:00,6842.45,108.01,TRADE
NSW1,2023/08/02 04:45:00,6960.31,93.58,TRADE
NSW1,2023/08/02 04:50:00,6912.31,89.12,TRADE
NSW1,2023/08/02 04:55:00,7001.98,88.89,TRADE
NSW1,2023/08/02 05:00:00,7027.74,88.89,TRADE
NSW1,2023/08/02 05:05:00,7097.96,81.38,TRADE
NSW1,2023/08/02 05:10:00,7221.37,88.88,TRADE
NSW1,2023/08/02 05:15:00,7208.81,88.88,TRADE
NSW1,2023/08/02 05:20:00,7374.07,98.19,TRADE
NSW1,2023/08/02 05:25:00,7425.37,126.78,TRADE
NSW1,2023/08/02 05:30:00,7413.44,126.72,TRADE
NSW1,2023/08/02 05:35:00,7486.66,92.70,TRADE
NSW1,2023/08/02 05:40:00,7625.25,99.66,TRADE
NSW1,2023/08/02 05:45:00,7714.39,140.99,TRADE
NSW1,2023/08/02 05:50:00,7714.07,105.63,TRADE
NSW1,2023/08/02 05:55:00,7908.6,140.99,TRADE
NSW1,2023/08/02 06:00:00,8035.61,163.41,TRADE
NSW1,2023/08/02 06:05:00,8097.32,140.99,TRADE
NSW1,2023/08/02 06:10:00,8280.09,149.63,TRADE
NSW1,2023/08/02 06:15:00,8383.14,189.59,TRADE
NSW1,2023/08/02 06:20:00,8554.86,299.98,TRADE
NSW1,2023/08/02 06:25:00,8554.4,150.10,TRADE
NSW1,2023/08/02 06:30:00,8766.84,150.16,TRADE
NSW1,2023/08/02 06:35:00,8932.38,149.80,TRADE
NSW1,2023/08/02 06:40:00,8991.59,174.92,TRADE
NSW1,2023/08/02 06:45:00,9118.27,217.72,TRADE
NSW1,2023/08/02 06:50:00,9196.13,228.97,TRADE
NSW1,2023/08/02 06:55:00,9271.67,299.98,TRADE
NSW1,2023/08/02 07:00:00,9350.91,299.98,TRADE
NSW1,2023/08/02 07:05:00,9411.53,299.99,TRADE
NSW1,2023/08/02 07:10:00,9385.93,148.64,TRADE
NSW1,2023/08/02 07:15:00,9536.74,177.41,TRADE
NSW1,2023/08/02 07:20:00,9515.22,149.21,TRADE
NSW1,2023/08/02 07:25:00,9590.9,148.77,TRADE
NSW1,2023/08/02 07:30:00,9593.15,142.68,TRADE
NSW1,2023/08/02 07:35:00,9607.86,143.68,TRADE
NSW1,2023/08/02 07:40:00,9687.94,143.55,TRADE
NSW1,2023/08/02 07:45:00,9629.67,138.77,TRADE
NSW1,2023/08/02 07:50:00,9572.03,134.60,TRADE
NSW1,2023/08/02 07:55:00,9598.39,115.06,TRADE
NSW1,2023/08/02 08:00:00,9548.46,113.20,TRADE
NSW1,2023/08/02 08:05:00,9480.42,97.66,TRADE
NSW1,2023/08/02 08:10:00,9526.13,88.92,TRADE
NSW1,2023/08/02 08:15:00,9435.74,88.89,TRADE
NSW1,2023/08/02 08:20:00,9287.29,57.04,TRADE
NSW1,2023/08/02 08:25:00,9244.51,45.64,TRADE
NSW1,2023/08/02 08:30:00,9176.59,45.59,TRADE
NSW1,2023/08/02 08:35:00,9061.98,52.81,TRADE
NSW1,2023/08/02 08:40:00,8922.3,53.26,TRADE
NSW1,2023/08/02 08:45:00,8878.53,55.62,TRADE
NSW1,2023/08/02 08:50:00,8784.02,54.95,TRADE
NSW1,2023/08/02 08:55:00,8590.34,53.42,TRADE
NSW1,2023/08/02 09:00:00,8555.85,54.95,TRADE
NSW1,2023/08/02 09:05:00,8577.22,61.50,TRADE
NSW1,2023/08/02 09:10:00,8597.78,89.84,TRADE
NSW1,2023/08/02 09:15:00,8485.04,58.95,TRADE
NSW1,2023/08/02 09:20:00,8401.71,53.84,TRADE
NSW1,2023/08/02 09:25:00,8415.2,54.95,TRADE
NSW1,2023/08/02 09:30:00,8344.47,54.95,TRADE
NSW1,2023/08/02 09:35:00,8205.67,54.33,TRADE
NSW1,2023/08/02 09:40:00,8257.86,54.95,TRADE
NSW1,2023/08/02 09:45:00,8116.42,54.95,TRADE
NSW1,2023/08/02 09:50:00,8085.11,54.95,TRADE
NSW1,2023/08/02 09:55:00,8053.73,54.95,TRADE
NSW1,2023/08/02 10:00:00,7870.54,54.95,TRADE
NSW1,2023/08/02 10:05:00,7778.68,54.95,TRADE
NSW1,2023/08/02 10:10:00,7876.8,57.01,TRADE
NSW1,2023/08/02 10:15:00,7833.4,15.48,TRADE
NSW1,2023/08/02 10:20:00,7797.09,18.70,TRADE
NSW1,2023/08/02 10:25:00,7746.63,19.20,TRADE
NSW1,2023/08/02 10:30:00,7733.78,3.10,TRADE
NSW1,2023/08/02 10:35:00,7681.78,15.48,TRADE
NSW1,2023/08/02 10:40:00,7708.7,10.08,TRADE
NSW1,2023/08/02 10:45:00,7666.6,4.39,TRADE
NSW1,2023/08/02 10:50:00,7673,2.77,TRADE
NSW1,2023/08/02 10:55:00,7635.13,3.44,TRADE
NSW1,2023/08/02 11:00:00,7585.32,1.93,TRADE
NSW1,2023/08/02 11:05:00,7526.18,67.69,TRADE
NSW1,2023/08/02 11:10:00,7541.93,1.27,TRADE
NSW1,2023/08/02 11:15:00,7533.91,17.48,TRADE
NSW1,2023/08/02 11:20:00,7543.44,78.45,TRADE
NSW1,2023/08/02 11:25:00,7484.4,36.06,TRADE
NSW1,2023/08/02 11:30:00,7569.73,73.33,TRADE
NSW1,2023/08/02 11:35:00,7536.47,61.50,TRADE
NSW1,2023/08/02 11:40:00,7469.68,61.50,TRADE
NSW1,2023/08/02 11:45:00,7457.51,57.33,TRADE
NSW1,2023/08/02 11:50:00,7427.41,61.50,TRADE
NSW1,2023/08/02 11:55:00,7397.39,61.50,TRADE
NSW1,2023/08/02 12:00:00,7433.93,25.09,TRADE
NSW1,2023/08/02 12:05:00,7379.49,54.98,TRADE
NSW1,2023/08/02 12:10:00,7359.26,54.98,TRADE
NSW1,2023/08/02 12:15:00,7298.41,0,TRADE
NSW1,2023/08/02 12:20:00,7269,35.23,TRADE
