REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/12/01 10:30:00,6280.74,0,TRADE
NSW1,2023/12/01 10:35:00,6292.66,30.40,TRADE
NSW1,2023/12/01 10:40:00,6330.58,57.27,TRADE
NSW1,2023/12/01 10:45:00,6374.97,54.95,TRADE
NSW1,2023/12/01 10:50:00,6412.22,54.95,TRADE
NSW1,2023/12/01 10:55:00,6353.52,9.41,TRADE
NSW1,2023/12/01 11:00:00,6375.12,54.95,TRADE
NSW1,2023/12/01 11:05:00,6433.25,54.95,TRADE
NSW1,2023/12/01 11:10:00,6385.08,0.02,TRADE
NSW1,2023/12/01 11:15:00,6419.85,-2.11,TRADE
NSW1,2023/12/01 11:20:00,6385.07,55.95,TRADE
NSW1,2023/12/01 11:25:00,6486.26,68.97,TRADE
NSW1,2023/12/01 11:30:00,6539.82,57.17,TRADE
NSW1,2023/12/01 11:35:00,6634.9,59.99,TRADE
NSW1,2023/12/01 11:40:00,6803.39,196.20,TRADE
NSW1,2023/12/01 11:45:00,6825.85,70.70,TRADE
NSW1,2023/12/01 11:50:00,6809.72,97.27,TRADE
NSW1,2023/12/01 11:55:00,6754.15,83.29,TRADE
NSW1,2023/12/01 12:00:00,6757.49,54.95,TRADE
NSW1,2023/12/01 12:05:00,6866.87,53.70,TRADE
NSW1,2023/12/01 12:10:00,6822.81,36.06,TRADE
NSW1,2023/12/01 12:15:00,6884.6,50.93,TRADE
NSW1,2023/12/01 12:20:00,6914.72,1,TRADE
NSW1,2023/12/01 12:25:00,6744.07,38.06,TRADE
NSW1,2023/12/01 12:30:00,6814.73,36.06,TRADE
NSW1,2023/12/01 12:35:00,6907.49,48.84,TRADE
NSW1,2023/12/01 12:40:00,6858.42,36.06,TRADE
NSW1,2023/12/01 12:45:00,6762.51,36.06,TRADE
NSW1,2023/12/01 12:50:00,6787.93,36.06,TRADE
NSW1,2023/12/01 12:55:00,6751.53,36.06,TRADE
NSW1,2023/12/01 13:00:00,6609.69,36.06,TRADE
NSW1,2023/12/01 13:05:00,6685.88,36.06,TRADE
NSW1,2023/12/01 13:10:00,6764.15,36.06,TRADE
NSW1,2023/12/01 13:15:00,6738.33,36.06,TRADE
NSW1,2023/12/01 13:20:00,6676.65,64.95,TRADE
NSW1,2023/12/01 13:25:00,6641.48,54.95,TRADE
NSW1,2023/12/01 13:30:00,6716.37,64.95,TRADE
NSW1,2023/12/01 13:35:00,6789.2,56.38,TRADE
NSW1,2023/12/01 13:40:00,6682.13,36.06,TRADE
NSW1,2023/12/01 13:45:00,6732.08,54.95,TRADE
NSW1,2023/12/01 13:50:00,6739.26,64.95,TRADE
NSW1,2023/12/01 13:55:00,6808.77,320,TRADE
NSW1,2023/12/01 14:00:00,6848.74,54.95,TRADE
NSW1,2023/12/01 14:05:00,6835.58,87,TRADE
NSW1,2023/12/01 14:10:00,6863.71,138.15,TRADE
NSW1,2023/12/01 14:15:00,6856.15,87,TRADE
NSW1,2023/12/01 14:20:00,6961.25,100.84,TRADE
NSW1,2023/12/01 14:25:00,7046.82,64.95,TRADE
NSW1,2023/12/01 14:30:00,7101.62,58,TRADE
NSW1,2023/12/01 14:35:00,7196.87,178.04,TRADE
NSW1,2023/12/01 14:40:00,7399.43,190.44,TRADE
NSW1,2023/12/01 14:45:00,7362.18,97.61,TRADE
NSW1,2023/12/01 14:50:00,7468.89,97.20,TRADE
NSW1,2023/12/01 14:55:00,7525.99,77.35,TRADE
NSW1,2023/12/01 15:00:00,7562.02,58,TRADE
NSW1,2023/12/01 15:05:00,7556.17,99.25,TRADE
NSW1,2023/12/01 15:10:00,7641.44,74.72,TRADE
NSW1,2023/12/01 15:15:00,7632.71,54.95,TRADE
NSW1,2023/12/01 15:20:00,7748.97,64.95,TRADE
NSW1,2023/12/01 15:25:00,7826.8,161.27,TRADE
NSW1,2023/12/01 15:30:00,7926.76,139.96,TRADE
NSW1,2023/12/01 15:35:00,8002.74,88.89,TRADE
NSW1,2023/12/01 15:40:00,7969.67,88.89,TRADE
NSW1,2023/12/01 15:45:00,8141.38,93.94,TRADE
NSW1,2023/12/01 15:50:00,8211.46,65.11,TRADE
NSW1,2023/12/01 15:55:00,8295.74,120.01,TRADE
NSW1,2023/12/01 16:00:00,8306.52,99.76,TRADE
NSW1,2023/12/01 16:05:00,8329.57,90.01,TRADE
NSW1,2023/12/01 16:10:00,8409.87,83.90,TRADE
NSW1,2023/12/01 16:15:00,8487.9,85.98,TRADE
NSW1,2023/12/01 16:20:00,8470.87,79.89,TRADE
NSW1,2023/12/01 16:25:00,8473.52,90.01,TRADE
NSW1,2023/12/01 16:30:00,8494.94,83.58,TRADE
NSW1,2023/12/01 16:35:00,8501.41,61.66,TRADE
NSW1,2023/12/01 16:40:00,8506.83,70.72,TRADE
NSW1,2023/12/01 16:45:00,8513.7,66.20,TRADE
NSW1,2023/12/01 16:50:00,8515.62,96.13,TRADE
NSW1,2023/12/01 16:55:00,8481.18,49.83,TRADE
NSW1,2023/12/01 17:00:00,8499.01,58,TRADE
NSW1,2023/12/01 17:05:00,8454.13,49.83,TRADE
NSW1,2023/12/01 17:10:00,8420.25,58,TRADE
NSW1,2023/12/01 17:15:00,8407.53,58,TRADE
NSW1,2023/12/01 17:20:00,8427.86,58,TRADE
NSW1,2023/12/01 17:25:00,8468.54,88.89,TRADE
NSW1,2023/12/01 17:30:00,8465.73,90.01,TRADE
NSW1,2023/12/01 17:35:00,8469.48,58,TRADE
NSW1,2023/12/01 17:40:00,8483.76,58.68,TRADE
NSW1,2023/12/01 17:45:00,8481.39,60.26,TRADE
NSW1,2023/12/01 17:50:00,8451.9,63.33,TRADE
NSW1,2023/12/01 17:55:00,8486.44,61.80,TRADE
NSW1,2023/12/01 18:00:00,8411.97,80.99,TRADE
NSW1,2023/12/01 18:05:00,8523.53,61.14,TRADE
NSW1,2023/12/01 18:10:00,8458.56,61.62,TRADE
NSW1,2023/12/01 18:15:00,8450.21,80.71,TRADE
NSW1,2023/12/01 18:20:00,8418.82,90.01,TRADE
NSW1,2023/12/01 18:25:00,8516.55,120.01,TRADE
NSW1,2023/12/01 18:30:00,8463.04,120.01,TRADE
NSW1,2023/12/01 18:35:00,8454.56,120.01,TRADE
NSW1,2023/12/01 18:40:00,8437.2,120.01,TRADE
NSW1,2023/12/01 18:45:00,8465.55,120.01,TRADE
NSW1,2023/12/01 18:50:00,8433.1,120.01,TRADE
NSW1,2023/12/01 18:55:00,8500.34,120.01,TRADE
NSW1,2023/12/01 19:00:00,8536.01,120.01,TRADE
NSW1,2023/12/01 19:05:00,8490.62,104.33,TRADE
NSW1,2023/12/01 19:10:00,8513.45,120.01,TRADE
NSW1,2023/12/01 19:15:00,8534.99,116.64,TRADE
NSW1,2023/12/01 19:20:00,8522.15,91,TRADE
NSW1,2023/12/01 19:25:00,8478.42,104.43,TRADE
NSW1,2023/12/01 19:30:00,8492.8,106.58,TRADE
NSW1,2023/12/01 19:35:00,8395.29,90.01,TRADE
NSW1,2023/12/01 19:40:00,8388.03,90.01,TRADE
NSW1,2023/12/01 19:45:00,8357.59,90.01,TRADE
NSW1,2023/12/01 19:50:00,8377.14,91.77,TRADE
NSW1,2023/12/01 19:55:00,8335.04,100,TRADE
NSW1,2023/12/01 20:00:00,8259.91,90.01,TRADE
NSW1,2023/12/01 20:05:00,8256.01,90.70,TRADE
NSW1,2023/12/01 20:10:00,8220.6,100,TRADE
NSW1,2023/12/01 20:15:00,8182.51,88.89,TRADE
NSW1,2023/12/01 20:20:00,8159.04,100,TRADE
NSW1,2023/12/01 20:25:00,8096.56,86.89,TRADE
NSW1,2023/12/01 20:30:00,8020.01,86.44,TRADE
NSW1,2023/12/01 20:35:00,8051.44,90.01,TRADE
NSW1,2023/12/01 20:40:00,8017.51,100,TRADE
NSW1,2023/12/01 20:45:00,8027.29,101.46,TRADE
NSW1,2023/12/01 20:50:00,8043.98,84.73,TRADE
NSW1,2023/12/01 20:55:00,7963.64,84.46,TRADE
NSW1,2023/12/01 21:00:00,7960.12,85,TRADE
NSW1,2023/12/01 21:05:00,7909.31,85.98,TRADE
NSW1,2023/12/01 21:10:00,7979.43,89.79,TRADE
NSW1,2023/12/01 21:15:00,7941.28,88.88,TRADE
NSW1,2023/12/01 21:20:00,7937.8,87.98,TRADE
NSW1,2023/12/01 21:25:00,7956.13,88.88,TRADE
NSW1,2023/12/01 21:30:00,7982.2,103.41,TRADE
NSW1,2023/12/01 21:35:00,7995.56,102.84,TRADE
NSW1,2023/12/01 21:40:00,8042.87,100,TRADE
NSW1,2023/12/01 21:45:00,8034.05,100,TRADE
NSW1,2023/12/01 21:50:00,8028.99,90.01,TRADE
NSW1,2023/12/01 21:55:00,7933.28,88.89,TRADE
NSW1,2023/12/01 22:00:00,7933.53,88.89,TRADE
NSW1,2023/12/01 22:05:00,7859.07,108.74,TRADE
NSW1,2023/12/01 22:10:00,7881.78,108.74,TRADE
NSW1,2023/12/01 22:15:00,7837.43,117.91,TRADE
NSW1,2023/12/01 22:20:00,7845.02,108.74,TRADE
NSW1,2023/12/01 22:25:00,7822.84,115.66,TRADE
NSW1,2023/12/01 22:30:00,7831.42,108.74,TRADE
NSW1,2023/12/01 22:35:00,7740.27,100,TRADE
NSW1,2023/12/01 22:40:00,7754.6,118.72,TRADE
NSW1,2023/12/01 22:45:00,7684.52,112.74,TRADE
NSW1,2023/12/01 22:50:00,7614.52,90.03,TRADE
NSW1,2023/12/01 22:55:00,7620.92,93.72,TRADE
NSW1,2023/12/01 23:00:00,7619.35,90.01,TRADE
NSW1,2023/12/01 23:05:00,7492.59,85.98,TRADE
NSW1,2023/12/01 23:10:00,7554.33,90.01,TRADE
NSW1,2023/12/01 23:15:00,7575.46,85.98,TRADE
NSW1,2023/12/01 23:20:00,7433.34,62.05,TRADE
NSW1,2023/12/01 23:25:00,7454.45,62.03,TRADE
NSW1,2023/12/01 23:30:00,7434.72,85.98,TRADE
NSW1,2023/12/01 23:35:00,7407.18,85.98,TRADE
NSW1,2023/12/01 23:40:00,7422.57,88.09,TRADE
NSW1,2023/12/01 23:45:00,7343.9,85.98,TRADE
NSW1,2023/12/01 23:50:00,7307.18,85.98,TRADE
NSW1,2023/12/01 23:55:00,7246.19,59.99,TRADE
NSW1,2023/12/02 00:00:00,7205.86,85.98,TRADE
NSW1,2023/12/02 00:05:00,7208.09,86.36,TRADE
NSW1,2023/12/02 00:10:00,7287.58,89.76,TRADE
NSW1,2023/12/02 00:15:00,7229.73,85.98,TRADE
NSW1,2023/12/02 00:20:00,7059.56,86.43,TRADE
NSW1,2023/12/02 00:25:00,7036.46,90.01,TRADE
NSW1,2023/12/02 00:30:00,7014.26,58.38,TRADE
NSW1,2023/12/02 00:35:00,6987.9,85.98,TRADE
NSW1,2023/12/02 00:40:00,7044.39,88.85,TRADE
NSW1,2023/12/02 00:45:00,6919.74,87.75,TRADE
NSW1,2023/12/02 00:50:00,6815.82,85.98,TRADE
NSW1,2023/12/02 00:55:00,6773.17,72.61,TRADE
NSW1,2023/12/02 01:00:00,6752.93,72.61,TRADE
NSW1,2023/12/02 01:05:00,6777.46,90.01,TRADE
NSW1,2023/12/02 01:10:00,6762.57,73.64,TRADE
NSW1,2023/12/02 01:15:00,6710.38,73.62,TRADE
NSW1,2023/12/02 01:20:00,6657.9,61.18,TRADE
NSW1,2023/12/02 01:25:00,6599.02,64.95,TRADE
NSW1,2023/12/02 01:30:00,6563.54,79.62,TRADE
NSW1,2023/12/02 01:35:00,6532.29,64.95,TRADE
NSW1,2023/12/02 01:40:00,6495.41,64.95,TRADE
NSW1,2023/12/02 01:45:00,6468.64,64.95,TRADE
NSW1,2023/12/02 01:50:00,6487.65,64.95,TRADE
NSW1,2023/12/02 01:55:00,6427.93,64.95,TRADE
NSW1,2023/12/02 02:00:00,6418.93,64.95,TRADE
NSW1,2023/12/02 02:05:00,6451.04,80.79,TRADE
NSW1,2023/12/02 02:10:00,6503.97,85.98,TRADE
NSW1,2023/12/02 02:15:00,6451.5,90.01,TRADE
NSW1,2023/12/02 02:20:00,6424.46,59.99,TRADE
NSW1,2023/12/02 02:25:00,6467.58,69.47,TRADE
NSW1,2023/12/02 02:30:00,6343.81,59.99,TRADE
NSW1,2023/12/02 02:35:00,6311.33,62.26,TRADE
NSW1,2023/12/02 02:40:00,6370.96,65.72,TRADE
NSW1,2023/12/02 02:45:00,6385.79,73.63,TRADE
NSW1,2023/12/02 02:50:00,6314.83,64.95,TRADE
NSW1,2023/12/02 02:55:00,6265.51,61.02,TRADE
NSW1,2023/12/02 03:00:00,6303.53,64.95,TRADE
NSW1,2023/12/02 03:05:00,6263.33,62.29,TRADE
NSW1,2023/12/02 03:10:00,6271.35,64.95,TRADE
NSW1,2023/12/02 03:15:00,6245.15,64.95,TRADE
NSW1,2023/12/02 03:20:00,6241.78,64.95,TRADE
NSW1,2023/12/02 03:25:00,6222.82,64.95,TRADE
NSW1,2023/12/02 03:30:00,6189.26,61.91,TRADE
NSW1,2023/12/02 03:35:00,6141.05,64.95,TRADE
NSW1,2023/12/02 03:40:00,6165.87,64.95,TRADE
NSW1,2023/12/02 03:45:00,6169.54,64.95,TRADE
NSW1,2023/12/02 03:50:00,6196.47,64.95,TRADE
NSW1,2023/12/02 03:55:00,6162.82,62.74,TRADE
NSW1,2023/12/02 04:00:00,6242.3,64.95,TRADE
NSW1,2023/12/02 04:05:00,6270.51,79.74,TRADE
NSW1,2023/12/02 04:10:00,6335.04,98.33,TRADE
NSW1,2023/12/02 04:15:00,6326.89,67.19,TRADE
NSW1,2023/12/02 04:20:00,6364.07,64.95,TRADE
NSW1,2023/12/02 04:25:00,6353.53,67.21,TRADE
NSW1,2023/12/02 04:30:00,6354.67,78.57,TRADE
NSW1,2023/12/02 04:35:00,6373.83,67.17,TRADE
NSW1,2023/12/02 04:40:00,6397.77,64.95,TRADE
NSW1,2023/12/02 04:45:00,6335.52,64.95,TRADE
NSW1,2023/12/02 04:50:00,6302.57,64.95,TRADE
NSW1,2023/12/02 04:55:00,6343.74,64.95,TRADE
NSW1,2023/12/02 05:00:00,6331.51,64.95,TRADE
NSW1,2023/12/02 05:05:00,6382.42,64.08,TRADE
NSW1,2023/12/02 05:10:00,6449.66,64.95,TRADE
NSW1,2023/12/02 05:15:00,6506.69,64.49,TRADE
NSW1,2023/12/02 05:20:00,6491.19,64.04,TRADE
NSW1,2023/12/02 05:25:00,6503.7,63.67,TRADE
NSW1,2023/12/02 05:30:00,6550.7,69.01,TRADE
NSW1,2023/12/02 05:35:00,6539.38,63.47,TRADE
NSW1,2023/12/02 05:40:00,6487,59.99,TRADE
NSW1,2023/12/02 05:45:00,6487.44,61.93,TRADE
NSW1,2023/12/02 05:50:00,6480.19,58,TRADE
NSW1,2023/12/02 05:55:00,6513.01,54.08,TRADE
NSW1,2023/12/02 06:00:00,6539.83,54.95,TRADE
NSW1,2023/12/02 06:05:00,6485.73,49.83,TRADE
NSW1,2023/12/02 06:10:00,6519.91,31.81,TRADE
NSW1,2023/12/02 06:15:00,6559.58,49.83,TRADE
NSW1,2023/12/02 06:20:00,6547.14,49.83,TRADE
NSW1,2023/12/02 06:25:00,6570.45,54.95,TRADE
NSW1,2023/12/02 06:30:00,6501.1,33.98,TRADE
NSW1,2023/12/02 06:35:00,6512.45,54.95,TRADE
NSW1,2023/12/02 06:40:00,6592.26,58,TRADE
NSW1,2023/12/02 06:45:00,6645.07,58.12,TRADE
NSW1,2023/12/02 06:50:00,6603.56,41.64,TRADE
NSW1,2023/12/02 06:55:00,6589.46,42.26,TRADE
NSW1,2023/12/02 07:00:00,6654.52,47.73,TRADE
NSW1,2023/12/02 07:05:00,6706.23,58,TRADE
NSW1,2023/12/02 07:10:00,6838.58,58,TRADE
NSW1,2023/12/02 07:15:00,6848.37,54.95,TRADE
NSW1,2023/12/02 07:20:00,6846.86,58,TRADE
NSW1,2023/12/02 07:25:00,6765.94,35.88,TRADE
NSW1,2023/12/02 07:30:00,6820.12,54.95,TRADE
NSW1,2023/12/02 07:35:00,6770.62,94.95,TRADE
NSW1,2023/12/02 07:40:00,6841.14,63.97,TRADE
NSW1,2023/12/02 07:45:00,6875.66,92.35,TRADE
NSW1,2023/12/02 07:50:00,6889.54,86.80,TRADE
NSW1,2023/12/02 07:55:00,6881.59,58,TRADE
NSW1,2023/12/02 08:00:00,6900.14,73.60,TRADE
NSW1,2023/12/02 08:05:00,6961.69,87,TRADE
NSW1,2023/12/02 08:10:00,7011.13,64.95,TRADE
NSW1,2023/12/02 08:15:00,7000.54,64.95,TRADE
NSW1,2023/12/02 08:20:00,6877.4,36.06,TRADE
NSW1,2023/12/02 08:25:00,6886.45,54.95,TRADE
NSW1,2023/12/02 08:30:00,6824.65,54.95,TRADE
NSW1,2023/12/02 08:35:00,6796.86,54.95,TRADE
NSW1,2023/12/02 08:40:00,6892.22,64.95,TRADE
NSW1,2023/12/02 08:45:00,6906.54,64.95,TRADE
NSW1,2023/12/02 08:50:00,6858.65,76.96,TRADE
NSW1,2023/12/02 08:55:00,6867.17,64.95,TRADE
NSW1,2023/12/02 09:00:00,6870.93,70.08,TRADE
NSW1,2023/12/02 09:05:00,6865.99,64.95,TRADE
NSW1,2023/12/02 09:10:00,6934.98,79.33,TRADE
NSW1,2023/12/02 09:15:00,6849.95,54.95,TRADE
NSW1,2023/12/02 09:20:00,6816.66,54.95,TRADE
NSW1,2023/12/02 09:25:00,6739.8,33.87,TRADE
NSW1,2023/12/02 09:30:00,6657.19,35.88,TRADE
NSW1,2023/12/02 09:35:00,6618.35,54.95,TRADE
NSW1,2023/12/02 09:40:00,6559.32,54.95,TRADE
NSW1,2023/12/02 09:45:00,6536.01,36.06,TRADE
NSW1,2023/12/02 09:50:00,6363.6,36.06,TRADE
NSW1,2023/12/02 09:55:00,6265.62,36.06,TRADE
NSW1,2023/12/02 10:00:00,6196.06,0.02,TRADE
NSW1,2023/12/02 10:05:00,6044.39,0.02,TRADE
NSW1,2023/12/02 10:10:00,6013.65,59.99,TRADE
NSW1,2023/12/02 10:15:00,5807.63,-22.43,TRADE
NSW1,2023/12/02 10:20:00,5769.31,-22.99,TRADE
NSW1,2023/12/02 10:25:00,5779.49,0,TRADE
NSW1,2023/12/02 10:30:00,5779.96,6.39,TRADE
NSW1,2023/12/02 10:35:00,5792.61,1,TRADE
NSW1,2023/12/02 10:40:00,5924.84,64.95,TRADE
NSW1,2023/12/02 10:45:00,5907.71,64.95,TRADE
NSW1,2023/12/02 10:50:00,5964.33,59.99,TRADE
NSW1,2023/12/02 10:55:00,5953.39,59.47,TRADE
NSW1,2023/12/02 11:00:00,5975.37,6,TRADE
NSW1,2023/12/02 11:05:00,5941.51,-9.50,TRADE
NSW1,2023/12/02 11:10:00,5917.69,0.02,TRADE
NSW1,2023/12/02 11:15:00,6031.89,75.89,TRADE
NSW1,2023/12/02 11:20:00,5972.62,68.54,TRADE
NSW1,2023/12/02 11:25:00,6088.33,68.27,TRADE
NSW1,2023/12/02 11:30:00,6115.26,64.95,TRADE
NSW1,2023/12/02 11:35:00,6155.36,64.95,TRADE
NSW1,2023/12/02 11:40:00,6162.98,78.36,TRADE
NSW1,2023/12/02 11:45:00,6210.01,79.86,TRADE
NSW1,2023/12/02 11:50:00,6128.61,64.95,TRADE
NSW1,2023/12/02 11:55:00,6232.97,57.29,TRADE
NSW1,2023/12/02 12:00:00,6176.16,57.11,TRADE
NSW1,2023/12/02 12:05:00,6247.41,78.16,TRADE
NSW1,2023/12/02 12:10:00,6194.67,64.95,TRADE
NSW1,2023/12/02 12:15:00,6203.57,64.95,TRADE
NSW1,2023/12/02 12:20:00,6193.68,80.96,TRADE
NSW1,2023/12/02 12:25:00,6299.04,59.99,TRADE
NSW1,2023/12/02 12:30:00,6283.9,63.18,TRADE
NSW1,2023/12/02 12:35:00,6209.16,60.30,TRADE
